I always think about which blood drive was going on in Georgia that day when that husband or mom or school teacher rolled up their sleeve and actually gave me a second chance at life. It's the ultimate gift of life, and I'm the one who was on the other end.;Niki Taylor;teacher
I sat in at every club in New York City, jamming with musicians, because it felt right - and because it felt right and we were having fun - the people dancing and sipping their drinks in the clubs felt it too and it made them smile.;Ray Conniff;smile
I'm not supposed to be able to speak clearly, and decipher what's going on in the media. I'm supposed to be the typical amateur who's 22 and scared to death and can't believe he won the Olympics.;Carl Lewis;death
To say that a work of art is good, but incomprehensible to the majority of men, is the same as saying of some kind of food that it is very good but that most people can't eat it.;Leo Tolstoy;work
Men mourn for what they have lost women for what they ain't got.;Josh Billings;women
Full of wisdom are the ordinations of fate.;Friedrich Schiller;wisdom
I'm not a religious person. My mom was of Jewish blood and my dad was Protestant.;Daniel Radcliffe;dad
You can't have public health without a public health system. We just don't want to be part of a mindless competition for resources. We want to build back capacity in the system.;Paul Farmer;health
All of my friends are animal people. To me, cats are people, too. Animals are people, too. I travel a lot and when I go overseas, it's really hard on me because the animals are treated much differently, especially in developing countries.;AnnaLynne McCord;travel
My wife and I, unlike many intellectuals, spent five years working on assembly lines. We came to fully understand the criticisms of the industrial age, in which you are an appendage of a machine that sets the pace.;Alvin Toffler;age
Believe in love. Believe in magic. Hell, believe in Santa Clause. Believe in others. Believe in yourself. Believe in your dreams. If you don't, who will?;Jon Bon Jovi;love
Liquid architecture. It's like jazz - you improvise, you work together, you play off each other, you make something, they make something. And I think it's a way of - for me, it's a way of trying to understand the city, and what might happen in the city.;Frank Gehry;architecture
Equality is not in regarding different things similarly, equality is in regarding different things differently.;Tom Robbins;equality
We should not be so taken up in the search for truth, as to neglect the needful duties of active life for it is only action that gives a true value and commendation to virtue.;Marcus Tullius Cicero;truth
Around '93, '94, the conventional wisdom about the Internet was that it was a toy for academics and researchers. So it was very, very underestimated for about two years.;Marc Andreessen;wisdom
In India we only read about death, sickness, terrorism, crime.;Abdul Kalam;death
I'm always rather nervous about how you talk about women who are active in politics, whether they want to be talked about as women or as politicians.;John F. Kennedy;women
Was there ever such stuff as great as part of Shakespeare? Only one must not say so! But what think you? - What? - Is there not sad stuff? What? - What?;George III;sad
If I love you, what business is it of yours?;Johann Wolfgang von Goethe;business
The day of my birth, my death began its walk. It is walking toward me, without hurrying.;Jean Cocteau;death
My sense of humor is a turkey, and I pull it out of the oven and baste it in reality.;Tracy Morgan;humor
Poetry is like making a joke. If you get one word wrong at the end of a joke, you've lost the whole thing.;W. S. Merwin;poetry
I don't think it should be a surprise when we're talking about energy and trying to have more home-grown energy, be less reliant on foreign oil when you look at our health care that we're trying to get more affordable health care, that these are going to create major debates in this country and be somewhat polarizing.;Amy Klobuchar;health
I've managed to do movies and still keep a lifestyle where I can go to ballgames, go to a grocery store like everybody else.;Chris Evans;movies
Moderation is a virtue only in those who are thought to have an alternative.;Henry A. Kissinger;funny
I am pretty embroiled in moving on and moving forward with music.;Andy Summers;movingon
Understand why casinos and racetracks stay in business - the gambler always loses over the long term.;Marilyn vos Savant;business
To my utter despair I have discovered, and discover every day anew, that there is in the masses no revolutionary idea or hope or passion.;Mikhail Bakunin;hope
A state of war only serves as an excuse for domestic tyranny.;Aleksandr Solzhenitsyn;war
My mother and my grandmother are pioneers of Mexican cuisine in this country, so I grew up in the kitchen. My mom, Zarela Martinez, was by far my biggest influence and inspiration - and toughest critic.;Aaron Sanchez;mom
It is imperative for the health and safety of millions of workers that we ensure that breathing systems needed for protection are widely available, convenient and economical.;Bill Shuster;health
Frank Sinatra is the only one that went from teen idol to superstar.;Leif Garrett;teen
My husband had a very strong identity and was successful in his life. Thank God for that. There's no way I can control him. I wouldn't stay married to him if I felt I could. I can readily take my business personality into the home. But he forces me to be a partner rather than the boss.;Barbara Corcoran;home
We have reduced sales tax on food. Now we want it eliminated.;Joe Manchin;food
I think its so cool that you can pick up the guitar and create something that didn't exist 5 minutes ago. You can write something that no ones ever heard before. You have music at your fingertips.;Michelle Branch;cool
A desire to be in charge of our own lives, a need for control, is born in each of us. It is essential to our mental health, and our success, that we take control.;Robert Foster Bennett;success
Though force can protect in emergency, only justice, fairness, consideration and cooperation can finally lead men to the dawn of eternal peace.;Dwight D. Eisenhower;men
You know I think that going into therapy is a very positive thing, and talking about it is really helpful, because the more you talk the more your fears fade, because you get it out.;Fran Drescher;positive
I believe that if life gives you lemons, you should make lemonade... And try to find somebody whose life has given them vodka, and have a party.;Ron White;life
Education, whatever else it should or should not be, must be an inoculation against the poisons of life and an adequate equipment in knowledge and skill for meeting the chances of life.;Havelock Ellis;knowledge
Marriage is wild. I thought it was this perfect land of happiness and joy. Wrong! After you say you do, you don't for a long time.;John Leguizamo;marriage
I do not expect the white media to create positive black male images.;Huey Newton;positive
If the euro zone doesn't come up with a comprehensive vision of its own future, you'll have a whole range of nationalist, xenophobic and extreme movements increasing across the European Union. And, frankly, questions about the British debate on EU membership will just be a small sideshow compared to the rise of political populism.;Nick Clegg;future
Time is the most valuable thing on earth: time to think, time to act, time to extend our fraternal relations, time to become better men, time to become better women, time to become better and more independent citizens.;Samuel Gompers;time
What I took back, because of my exposure to the Jewish music of the 30s and the 40s in my upbringing with my father, was that kind of theatrical songwriting. It was always a part of my character. This desire to make people laugh.;Pete Townshend;music
I realise that I do not change the course of history. I am an actor, I do a movie, that's the end of it. You have to realise we are just clowns for hire. After I had success it was great, at first, not to worry about money. It was on my mind when I was growing up.;Leonardo DiCaprio;success
And on top of that, when we work together we have a wonderful working relationship we push each other we challenge each other we laugh 80% of the time that we are together we're very fortunate.;Alex Lifeson;relationship
Food is my thing, I do not smoke or drink, so food is my vice.;Kathy Griffin;food
I can't really put it in one sentence because although on one hand Preacher is about faith and yes it is also about, I suppose, the search for God, the search for faith and the manipulation and the abuse committed by figures in whom I suppose people have faith.;Garth Ennis;faith
Well, I think that as a country, we've drifted away from appreciating the importance of imagination.;Terry Brooks;imagination
There are very few people who have done more than one Christmas album.;Isaac Hanson;christmas
Al Jazeera aired a new tape of Osama bin Laden. It was the usual stuff, he called Bush evil, the Great Satan, called him a war monger. Basically, the same thing you heard at last night's Democratic debate.;Jay Leno;war
Men and women belong to different species and communications between them is still in its infancy.;Bill Cosby;women
What I used to do between writing fits was feed my kids, ride my horse and go shopping for cat and dog food.;Anne McCaffrey;food
Saying goodbye doesn't mean anything. It's the time we spent together that matters, not how we left it.;Trey Parker;time
'Get a Job' is about all the rich kids we knew when we were younger, kids who never had jobs but always had money for partying or getting their hair done.;Beth Ditto;money
One cannot subdue a man by holding back his hands. Lasting peace comes not from force.;David Borenstein;peace
One of the first rules of science is if somebody delivers a secret weapon to you, you better use it.;Herbert Simon;science
Personally, I just got one of these Vonage IP phones. It's actually pretty cool. It comes with one of these Cisco ATA routers where you just plug an analog handset in.;Rob Glaser;cool
Freedom is such a gift.;Ryan Gosling;freedom
The death of a beautiful woman, is unquestionably the most poetical topic in the world.;Edgar Allan Poe;death
There can be no equality or opportunity if men and women and children be not shielded in their lives from the consequences of great industrial and social processes which they cannot alter, control, or singly cope with.;Woodrow Wilson;great
L.A. Woman is amazing, but when I was growing up I was into the Who.;Bruce McCulloch;amazing
In all our associations in all our agreements let us never lose sight of this fundamental maxim - that all power was originally lodged in, and consequently is derived from, the people.;George Mason;power
Going to a party, for me, is as much a learning experience as, you know, sitting in a lecture.;Natalie Portman;newyears
Marriage: love, honor, and negotiate.;Joe Moore;marriage
You can be around 100 people and be completely alone. People don't realize what it's really like.;Lenny Kravitz;alone
Of course, Einstein was a very great scientist indeed, and I have enormous respect for him, and great admiration for the discoveries he made. But he was very committed to a view of the objectivity of the physical world.;John Polkinghorne;respect
The battle for women's rights has been largely won.;Margaret Thatcher;women
Broken relationships are a source of heavy heartbreak that seem to affect every family.;Jerry B. Jenkins;family
If I were to retire, I would keep my family's interest in the company the same and say, Don't sell.;Sheldon Adelson;family
Energy and environmental regulation, transportation, and broadband policy all benefit when legislators have a basic grounding in the technical concepts behind business models, products, and innovation.;John Sununu;environmental
I think health is another exceedingly important thing.;Joan Collins;health
I'm sick of not having the courage to be an absolute nobody.;J. D. Salinger;courage
Conventional wisdom holds that setting a timetable for getting American troops out of Iraq would be a mistake.;Nick Clooney;wisdom
People ask me if I ever thought of writing a children's book. I say, 'If I had a serious brain injury I might well write a children's book', but otherwise the idea of being conscious of who you're directing the story to is anathema to me, because, in my view, fiction is freedom and any restraints on that are intolerable.;Martin Amis;freedom
If you have the guts to keep making mistakes, your wisdom and intelligence leap forward with huge momentum.;Holly Near;wisdom
Working with amazing people, you continue to learn and develop yourself, as an actor and as a person.;Josh Hutcherson;amazing
The life of the dead is placed in the memory of the living.;Marcus Tullius Cicero;death
For what the horse does under compulsion, as Simon also observes, is done without understanding and there is no beauty in it either, any more than if one should whip and spur a dancer.;Xenophon;beauty
I'm sick of giving creeps money off my soul.;Bob Dylan;money
It's the best marriage of songs and production. But I have to say, I have an affinity for Bossanova.;Joey Santiago;marriage
I believe history will come to view 9/11 as an event on par with November 22, 1963, the date on which John F. Kennedy was murdered, cutting short a presidency that was growing ever more promising. Dreams died that day in Dallas it is easy to imagine the 1960s turning out rather differently had President Kennedy lived.;Jon Meacham;history
I am the most well-adjusted human being I know. I started out this investigation as a very happy man with a great career. I've got the life people dream about: I am rich, I am famous, I've got a fabulous marriage to an absolutely, spell-bindingly brilliant woman.;James Ellroy;marriage
I am shocked at how much time I spend in the White House. I mean, you know, for people on the outside, the idea of going to the White House for a meeting must seem like the most important, serious, even glamorous kind of thing to do.;Hillary Clinton;time
Cutting meat out of your diet is the best thing you can do for animals and your own health.;Joan Jett;health
I hope I never get so hard up I have to do advertisements. I've gotten ridiculous offers.;Tracey Ullman;hope
Those other 10 o'clock shows that come on, all you get from them is headaches and nightmares when you go to bed! At least we give you food, know what I mean?;Emeril Lagasse;food
In my fifty years of experience and memory, I have seen the most amazing increase in the standard of living of a people ever achieved anywhere in the world. This is why I am so sure that our system of free competition and industrial development is sound and must be preserved.;Charles E. Wilson;amazing
For me, and I suspect for lots of other people too, bad things actually sometimes make you think more about faith and the fact that you're not facing these things on your own.;David Cameron;faith
Men do change, and change comes like a little wind that ruffles the curtains at dawn, and it comes like the stealthy perfume of wildflowers hidden in the grass.;John Steinbeck;change
The first condition of education is being able to put someone to wholesome and meaningful work.;John Ruskin;work
I wake up every morning and I wish I were dead, and so does Jim.;Tammy Faye Bakker;morning
We must ensure that every worker has healthcare and is able to save for their retirement. We must ensure that our workers have safe and health working conditions.;Leonard Boswell;health
I think some people record songs and make records a certain way to cater to radio. If you're born to make commercial music that's cool. But if you're born to not make commercial records, maybe you're meant to cater to another market.;Bryan White;cool
Would it be possible that I should not in any degree succeed? I can scarcely think so. Ah delusive hope, how much further wilt thou lead me?;John James Audubon;hope
I learned that it is the weak who are cruel, and that gentleness is to be expected only from the strong.;Leo Rosten;strength
Our world faces a true planetary emergency. I know the phrase sounds shrill, and I know it's a challenge to the moral imagination.;Al Gore;imagination
I try not to tune in to politics until it's two or three months before the election. Till then, it's like watching preseason football.;Trey Parker;politics
It is probably safe to say that all the changes of factual knowledge which have led to the relativity theory, resulting in a very great theoretical development, are completely trivial from any point of view except their relevance to the structure of a theoretical system.;Talcott Parsons;knowledge
Because of my own family's service (in the U.S. Army, Navy, and Massachusetts and New York National Guard), I am a strong supporter of the military and do believe that there are just wars.;Camille Paglia;family
I can't comprehend that I'm in the film of 'Les Miserables.' It's one of those dreams I thought would be unattainable for someone like me, who came from nowhere.;Samantha Barks;dreams
The larger the island of knowledge, the longer the shoreline of wonder.;Ralph W. Sockman;knowledge
Do not pray for easy lives. Pray to be stronger men.;John F. Kennedy;strength
Education consists mainly of what we have unlearned.;Mark Twain;education
I like people who are enthused about things they do, like travel, sports, work. I like being with people who have things they're excited about.;Parker Stevenson;sports
Money is kind of a base subject. Like water, food, air and housing, it affects everything yet for some reason the world of academics thinks it's a subject below their social standing.;Robert Kiyosaki;food
You don't develop courage by being happy in your relationships everyday. You develop it by surviving difficult times and challenging adversity.;Epicurus;relationship
So many of my friends are still trying to get record deals, and I've had one for 10 years now, where my only goal is to make the best music I can make. I've been very lucky. I have great faith that I'm exactly where I'm supposed to be, and whatever happens is going to be absolutely right for me.;Jane Siberry;faith
But I do believe that a woman's truest place is in a home, with a husband and with children, and with large freedom, pecuniary freedom, personal freedom, and the right to vote.;Lucy Stone;home
Sooner or later they are going to live in a New York City where gay marriage is not only legal, but it's common and they don't even notice.;Anthony Weiner;legal
To engage with art, we have to be willing to be wrong, venture outside our psychic comfort zones, suspend disbelief, and remember that art explores and alters consciousness simultaneously.;Jerry Saltz;art
When women earn the money for the family, everyone in the family benefits. We also know that when women have an income, everyone wins because women dedicate 90% of the income to health, education, to food security, to the children, to the family, or to the community, so when women have an income, everybody wins.;Michelle Bachelet;health
I learned very early that our health is always impaired by some excess either of food or abstinence, and I never had any physician except myself.;Giacomo Casanova;food
Real-life people are often the hardest to play, people that you recreate who have actually lived, because you have to live up to people's knowledge of those characters.;Derek Jacobi;knowledge
Scholastic learning and polemical divinity retarded the growth of all true knowledge.;David Hume;knowledge
There are tens of thousands of interactions every single day across Afghanistan between the Afghan troops and International Security Assistance Force. On most of those, every single day we continue to deepen and broaden the relationship we seek.;John R. Allen;relationship
The kids out there want something they can relate to, something that's real most of that whiny stuff isn't real. The cheesy pop songs just bore me to death.;Jonathan Davis;death
I'm so thankful for the active obedience of Christ. No hope without it.;John Gresham Machen;thankful
I think everyone who makes movies should be forced to do television. Because you have to finish. You have to get it done, and there are a lot of decisions made just for the sake of making decisions. You do something because it's efficient and because it gets the story told and it connects to the audience.;Joss Whedon;movies
God is one, greatest of gods and men, not like mortals in body or thought.;Xenophanes;god
Patriotism is your conviction that this country is superior to all others because you were born in it.;George Bernard Shaw;patriotism
Writing is a solitary occupation. Family, friends, and society are the natural enemies of the writer. He must be alone, uninterrupted, and slightly savage if he is to sustain and complete an undertaking.;Jessamyn West;alone
The game of history is usually played by the best and the worst over the heads of the majority in the middle.;Eric Hoffer;best
Rap is poetry to music, like beatniks without beards and bongos.;David Lee Roth;poetry
Many people mistake our work for our vocation. Our vocation is the love of Jesus.;Mother Teresa;work
The difference between art about death and actual death is that one's a celebration and the other's a dull fact.;Damien Hirst;death
What I believe is that marriage is between a man and a woman, but what I also believe is that we have an obligation to make sure that gays and lesbians have the rights of citizenship that afford them visitations to hospitals, that allow them to be, to transfer property between partners, to make certain that they're not discriminated on the job.;Barack Obama;marriage
When you want to fool the world, tell the truth.;Otto von Bismarck;truth
Mass communication, radio, and especially television, have attempted, not without success, to annihilate every possibility of solitude and reflection.;Eugenio Montale;success
No one ever found wisdom without also being a fool. Writers, alas, have to be fools in public, while the rest of the human race can cover its tracks.;Erica Jong;wisdom
Blessed are the hearts that can bend they shall never be broken.;Albert Camus;movingon
I really wanted to retire and rest and spend more time with my children, my grandchildren and of course with my wife.;Nelson Mandela;time
The secret to being a writer is that you have to write. It's not enough to think about writing or to study literature or plan a future life as an author. You really have to lock yourself away, alone, and get to work.;Augusten Burroughs;future
Under any circumstance, simply do your best, and you will avoid self-judgment, self-abuse and regret.;Miguel Angel Ruiz;best
Youth is the period in which a man can be hopeless. The end of every episode is the end of the world. But the power of hoping through everything, the knowledge that the soul survives its adventures, that great inspiration comes to the middle-aged.;Gilbert K. Chesterton;power
When I was a kid, my mom used to run the vacuum cleaner, and the noise would bother me so much that I would run into the woods to calm down. I feel like that vacuum cleaner has been on since I moved to New York City.;Steve Burns;mom
I don't know what keeps me going. Sometimes I wonder... I think it's just pure perseverance and wanting to succeed and having that burning desire to always have success.;Tanya Tucker;success
A poem need not have a meaning and like most things in nature often does not have.;Wallace Stevens;nature
There is nothing in a caterpillar that tells you it's going to be a butterfly.;R. Buckminster Fuller;nature
Nowadays it is the fashion to emphasize the horrors of the last war. I didn't find it so horrible. There are just as horrible things happening all round us today, if only we had eyes to see them.;Ludwig Wittgenstein;war
I have so much respect for my mom and all the women across the world.;Jessica Simpson;mom
God never made a promise that was too good to be true.;Dwight L. Moody;faith
There is no such thing as fun for the whole family.;Jerry Seinfeld;family
I'm one of the great unemployed looking for the next job. I'm waiting for the right offer. Like anyone, I want something that turns me on inside.;Francesca Annis;great
You can't build a reputation on what you are going to do.;Henry Ford;motivational
Magnanimous people have no vanity, they have no jealousy, and they feed on the true and the solid wherever they find it. And, what is more, they find it everywhere.;Van Wyck Brooks;jealousy
The Internet is a telephone system that's gotten uppity.;Clifford Stoll;technology
I wasn't privy to all of the intelligence that was coming in about Guatemala, but I did see the traffic that was coming in from Guatemala City, because it was very relevant to me, and of course I exchanged what I had with the chief of station in Guatemala City.;E. Howard Hunt;intelligence
My great hope is to laugh as much as I cry to get my work done and try to love somebody and have the courage to accept the love in return.;Maya Angelou;courage
When we try to pick out anything by itself, we find it hitched to everything else in the universe.;John Muir;environmental
Everything great in the world comes from neurotics. They alone have founded our religions and composed our masterpieces.;Marcel Proust;alone
As I have said for many years throughout this land, we're borrowing money from China to buy oil from the Persian Gulf to burn it in ways that destroy the future of human civilization. Every bit of that has to change.;Al Gore;money
They have the ability to take a person's freedom from them. On certain situations, they have the ability to take a person's reputation. And under certain circumstances, they have the authority to take a person's life.;Daryl Gates;freedom
Let every nation know, whether it wishes us well or ill, that we shall pay any price, bear any burden, meet any hardship, support any friend, oppose any foe to assure the survival and the success of liberty.;John F. Kennedy;patriotism
I don't believe in happy endings, but I do believe in happy travels, because ultimately, you die at a very young age, or you live long enough to watch your friends die. It's a mean thing, life.;George Clooney;age
If you wish to be a success in the world, promise everything, deliver nothing.;Napoleon Bonaparte;success
My friends and family are my support system. They tell me what I need to hear, not what I want to hear and they are there for me in the good and bad times. Without them I have no idea where I would be and I know that their love for me is what's keeping my head above the water.;Kelly Clarkson;love
Nothing matters but the facts. Without them, the science of criminal investigation is nothing more than a guessing game.;Blake Edwards;science
I know that if the peace movement takes its message boldly to the Negro people a powerful force can be secured in pursuit of the greatest goal of all mankind. And the same is true of labor and the great democratic sections of our population.;Paul Robeson;peace
Music is my life, it is a reflection of what I go through.;Lenny Kravitz;music
There is no principle worth the name if it is not wholly good.;Mahatma Gandhi;good
The most used piece of kit in my kitchen is my saucepan. I use it every morning to cook my porridge in. The least used piece of equipment? I'd say a food mixer. I've never used it, I don't really know what they're for.;David Walliams;morning
When you're fearless, you take more risks because you're less conscious of failure or what can go wrong.;Brett Ratner;failure
In 1998, Artnet was the site that convinced me that if my writing didn't exist online, it didn't exist at all. It showed me criticism's future.;Jerry Saltz;future
I'm a guy who likes to watch something cool, creepy and suspenseful and there is no show to watch as an adult that would scare me at for even four seconds.;Todd McFarlane;cool
The fear of being deceived is the vulgar version of the quest for Truth.;Emile M. Cioran;truth
In my afternoon walk I would fain forget all my morning occupations and my obligations to society.;Henry David Thoreau;morning
I'm very comfortable with how I look. I always have been. I think I look pretty good. There's nothing I want to change. I'm pretty happy with what I've got.;Avril Lavigne;change
Life is the flower for which love is the honey.;Victor Hugo;life
Men are wary of me because they know, by listening to my music, that a relationship with me will be quite deep.;Ellie Goulding;relationship
I got the wake-up call that no one is policing our oceans. I wondered, how can I do anything? What really can I do to make things better? There are some perks to being a celebrity. My job is to be funny once in a while, but it's my responsibility to make good use of it.;Angela Kinsey;funny
Something that's such a joy in my life every day - cooking - is this incredible, horrific danger to women around the world.;Julia Roberts;women
Just play. Have fun. Enjoy the game.;Michael Jordan;sports
Theater is, of course, a reflection of life. Maybe we have to improve life before we can hope to improve theater.;William Ralph Inge;hope
Making money is art and working is art and good business is the best art.;Andy Warhol;business
Freedom is the right to one's dignity as a man.;Archibald MacLeish;freedom
A variety of national and international studies indicate that the broad-based deployment of information technology can have a substantial impact on our nation's economic productivity and growth as well as the educational and social success of our citizens.;Tim Holden;success
The happiness of every country depends upon the character of its people, rather than the form of its government.;Thomas Chandler Haliburton;happiness
You want to come home to a nice firm bed with the corners tucked in so you start over, like each night is like a new night.;Gabrielle Union;home
I tried to get a baseball movie made a couple of years ago and I don't think it didn't happen because I was a woman, but because sports movie don't sell internationally.;Callie Khouri;sports
What was really funny is that as I got older all those guys who called me a sissy in junior high school wanted me to be their best friend because they wanted to meet all the girls that I knew in figure skating.;Scott Hamilton;funny
People are giving me more respect.;Christina Ricci;respect
Give me a smart idiot over a stupid genius any day.;Samuel Goldwyn;intelligence
Looking ahead, I believe that the underlying importance of higher education, of science, of technology, of research and scholarship to our quality of life, to the strength of our economy, to our security in many dimensions will continue to be the most important message.;Charles Vest;technology
It requires more strength to be gentle, so it's the everyday encounters of life that I think we've prepared children for and prepared them to be good to other people and to consider other people.;Bob Keeshan;strength
I am always locked in my design studio.;Valentino Garavani;design
I was always very independent and looked out for myself. I think that ability really helped me in later years both in sports and in theatre.;Jack Wagner;sports
Happiness is not a reward - it is a consequence. Suffering is not a punishment - it is a result.;Robert Green Ingersoll;happiness
We have magnificent brains, but we use a great deal of our brilliance to keep ourselves stuck and ignorant, to keep ourselves from not shining. We are so afraid of our beauty and radiance and brilliance because it scared the adults around us when we were children.;Patricia Sun;beauty
When I was in college, I used to write little ditties and short stories and poetry for my friends. Writing a book is another thing. It is so much different from my traditional day of dirty fingernails and greasy hair and hot pans.;Mario Batali;poetry
Failure is not fatal victory is not success.;Tony Richardson;failure
That was the reasoning behind learning to play bass, and then after that it was more like it was neat to play songs together - for me to play bass and for him to play guitar.;Tom Araya;learning
Age is a terrible avenger. The lessons of life give you so much to work with, but by the time you've got all this great wisdom, you don't get to be young anymore.;Elizabeth Wurtzel;wisdom
'The Panorama' is also the last place anywhere in New York where the World Trade Center still stands, whole, as it stood in the early morning of September 11. I can also see the corner where I saw the first tower fall and howled out loud. Seeing the buildings again here is uplifting, healing.;Jerry Saltz;morning
We had a huge audience, we sold truckloads of albums. If we do something that's cool, people will listen to it. If we don't, we would be selling people short.;Andy Taylor;cool
The fear of becoming a 'has-been' keeps some people from becoming anything.;Eric Hoffer;fear
Courage, my friends 'tis not too late to build a better world.;Tommy Douglas;courage
I think people tend to see the bigger point, which is maybe not fitting in and feeling like you didn't have the childhood that you expected you would have, or that you felt lonely or struggled with drugs and alcohol or just that you were able to achieve your dreams.;Augusten Burroughs;dreams
The best way of removing negativity is to laugh and be joyous.;David Icke;best
This book is about physics and its about physics and its relationship with mathematics and how they seem to be intimately related and to what extent can you explore this relationship and trust it.;Roger Penrose;trust
Teach us to give and not to count the cost.;Saint Ignatius;religion
I think like any marriage, especially when you've had divorced parents like myself you want to try even harder to make it work.;Princess Diana;work
I've never been more in love with anyone nearly half my age than I am today. I'd get married in a minute if I weren't still married to somebody else.;Rod Stewart;age
If there is something I would like to do as President of the General Assembly, it is to place more emphasis on the issue of education, which enables a better life for women.;Harri Holkeri;education
I shall suggest, on the contrary, that all communication relies, to a noticeable extent on evoking knowledge that we cannot tell, and that all our knowledge of mental processes, like feelings or conscious intellectual activities, is based on a knowledge which we cannot tell.;Michael Polanyi;communication
It's been amazing to watch, because for 'Thor', which was always a mid-selling book, to be in the top ten for every single issue since the reboot is just a great compliment.;J. Michael Straczynski;amazing
One of the marks of a gift is to have the courage of it.;Katherine Anne Porter;courage
Trust is to human relationships what faith is to gospel living. It is the beginning place, the foundation upon which more can be built. Where trust is, love can flourish.;Barbara Smith;trust
Every person born into this world their work is born with them.;James Russell Lowell;work
The Universal Declaration of Human Rights describes the family as the natural and fundamental unit of society. It follows that any choice and decision with regard to the size of the family must irrevocably rest with the family itself, and cannot be made by anyone else.;Garrett Hardin;family
I love technology. We can be our own DJs wherever we go.;Ludacris;technology
When in doubt tell the truth.;Mark Twain;truth
There are only two things worth aiming for, good music and a clean conscience.;Paul Hindemith;music
I would like nuclear fusion to become a practical power source. It would provide an inexhaustible supply of energy, without pollution or global warming.;Stephen Hawking;power
It is eerie being all but alone in Westminster Abbey. Without the tourists, there are only the dead, many of them kings and queens. They speak powerfully and put my thoughts into vivid perspective.;A. N. Wilson;alone
Forgiveness is a funny thing. It warms the heart and cools the sting.;William Arthur Ward;forgiveness
New York gave me hell for that 'Purple Swag,' man. They didn't respect me until 'Peso.';ASAP Rocky;respect
But if there's an erosion at home, you know, Thomas Jefferson warned about a tyranny of an oligarchy and if we surrender our democracy to the tyranny of an oligarchy, we've made a terrible mistake.;Pat Robertson;home
Most North Americans know that human-caused global warming is real, even if political leaders don't always reflect or act on that knowledge.;David Suzuki;knowledge
A lot of children, like I did, move away from words because of the fear - which is something you have to take out of education: the fear of worrying about what marks you'll get, detention, worrying about letting people down, your parents, teachers.;Michael Morpurgo;fear
Where there is little or no public opinion, there is likely to be bad government, which sooner or later becomes autocratic government.;William Lyon Mackenzie King;government
The enlightenment is under threat. So is reason. So is truth. So is science, especially in the schools of America.;Richard Dawkins;science
I start to think there really is no cure for depression, that happiness is an ongoing battle, and I wonder if it isn't one I'll have to fight for as long as I live. I wonder if it's worth it.;Elizabeth Wurtzel;happiness
You want people to feel something when you tell a story, whether they feel happy or whether they feel sad.;Harry Dean Stanton;sad
First love is only a little foolishness and a lot of curiosity.;George Bernard Shaw;love
The unions say 'last hired - first fired,', we say hire and fire based on merit. We want the best and brightest in the classroom.;Scott Walker;best
He who joyfully marches to music in rank and file has already earned my contempt. He has been given a large brain by mistake, since for him the spinal cord would suffice.;Albert Einstein;music
These days it's cool to be ethnic and to be different, but when I was a kid, it was not cool - at all. My friends would come over and my mom would make crepes with eggs, stuffed with mozzarella cheese, tomatoes and spinach. And they'd be like, 'What is this?';Giada De Laurentiis;cool
It is necessary for him who lays out a state and arranges laws for it to presuppose that all men are evil and that they are always going to act according to the wickedness of their spirits whenever they have free scope.;Niccolo Machiavelli;men
On stage, we just want to generate hysteria. We don't care about looking cool or posing.;Adrian Edmondson;cool
We simply can no longer afford to deny the full potential of one half of the population. The world needs to tap into the talent and wisdom of women. Whether the issue is food security, economic recovery, health, or peace and security, the participation of women is needed now more than ever.;Michelle Bachelet;food
Very often, I don't make it through moments of recording because it is genuinely funny and absolutely ridiculous that a 60-year-old grown man is making these noises.;David Ogden Stiers;funny
Your life is the fruit of your own doing. You have no one to blame but yourself.;Joseph Campbell;life
Obviously the imagination is fueled by emotions beyond the control of the conscious mind.;Joyce Carol Oates;imagination
One of my favorite things about 'Star Trek' wasn't just the overt banter but the humor in that show about the relationships between the main characters and their reactions to the situations they would face there was a lot of comedy in that show without ever breaking its reality.;J. J. Abrams;humor
I'm noticing a new approach to art making in recent museum and gallery shows. It flickered into focus at the New Museum's 'Younger Than Jesus' last year and ran through the Whitney Biennial, and I'm seeing it blossom and bear fruit at 'Greater New York,' MoMA P.S. 1's twice-a-decade extravaganza of emerging local talent.;Jerry Saltz;art
My rule is, whatever you were calling me four years ago is what you should be calling me now, because I don't like it when my family or close friends call me Nicki Minaj. To me I'm not Nicki Minaj when I'm with them.;Nicki Minaj;family
I want to write a book of poetry, as well as children's stories.;Bobby McFerrin;poetry
The great equalizer is health. If you don't have it, you're screwed.;Jami Gertz;health
Dinner 'conversation' at the Cohens' meant my sister, mom, and I relaying in brutal detail the day's events in a state of amplified hysteria, while my father listened to his own smooth jazz station in his head.;Andy Cohen;mom
Obviously, my life and my job in 2010 is very different from Peggy's experience in the 1960s. I exist in a world that enjoys more equality between men and women. But I don't take any of that into my performance. I just want to play the character as who she is as an individual - scene to scene.;Elizabeth Moss;equality
I'm definitely doing better. I never realized that I would get the support that I've gotten from everybody - from my fans, to people that I've idolized my whole life. So it's overwhelming, it's amazing and I believe that everything happens for a reason so I'm in a really good place right now.;Pia Toscano;amazing
In the back of your mind, when you say you want to write music for the movies, you're saying that you want a big house, a big car and a boat. If you just wanted to write music, you could live in Kansas and do it.;Bill Conti;car
