We found out the Gemini spacesuit was, well, oxygen was flowing to keep me cool as well as to breathe, and it wasn't good enough. My visor got fogged.;Gene Cernan;cool
I'd love to date somebody cool, fun, funny.;Rihanna;cool
I am known for a life spent in the struggle for freedom, and freedom includes the freedom of religion.;Oriana Fallaci;freedom
I have my team. Like if you see everyone around me - I have my hair and makeup girl, my assistant. They're very calm, they're all about positive energy. There're no drama queens. Everyone wants everyone else to have a positive experience. There are no agendas. I think it creates a healthy environment and there are no boundaries to cross.;Fergie;experience
None of us had any idea of how successful Downton was going to be. I thought I was signing up for another period drama that had a slightly modern feel. It had a freedom about it because it was coming out of the head of Julian Fellowes. Anything could happen and generally did.;Dan Stevens;freedom
My mom put me and my sisters in the water to feel comfortable, to have water safety.;Michael Phelps;mom
When I get old, I'm going to the old folks' home. I don't want to be one of those guys who's hanging around the house bothering the kids. But not just any old folks' home. I want the whole top floor.;Shaquille O'Neal;home
We are all strong enough to bear other men's misfortunes.;Francois de La Rochefoucauld;men
The only day I remember of my parents' marriage was the day my dad walked out. As I stood there at five years old, with my older sister and younger brother, I knew that he was gone.;Ellie Goulding;marriage
The weaker partner in a marriage is the one who loves the most.;Eleanora Duse;marriage
Marriage should be viewed as an institution ordained by God and should be out of the control of the state.;Tony Campolo;marriage
The reason why I'm here today is to explain why I am running and what I will do if you give me the honor and the privilege of representing you in the United States Senate. Now I'm running for the United State Senate for a simple reason, and that is...I want to win a Nobel Peace prize.;Marco Rubio;peace
There is a basic lesson on financial crises that governments tend to wait too long, underestimate the risks, want to do too little. And it ultimately gets away from them, and they end up spending more money, causing much more damage to the economy.;Timothy Geithner;money
Fourscore and seven years ago our fathers brought forth on this continent, a new nation, conceived in Liberty, and dedicated to the proposition that all men are created equal.;Abraham Lincoln;men
I cook with wine, sometimes I even add it to the food.;W. C. Fields;food
Never lose sight of the fact that all human felicity lies in man's imagination, and that he cannot think to attain it unless he heeds all his caprices. The most fortunate of persons is he who has the most means to satisfy his vagaries.;Marquis de Sade;imagination
But blind to former as to future fate, what mortal knows his pre-existent state?;Alexander Pope;future
I never really participated in specific sports or anything, but once I hit 40, I started to get a little bit more active and began swimming more.;Shigeru Miyamoto;sports
An educated man is thoroughly inoculated against humbug, thinks for himself and tries to give his thoughts, in speech or on paper, some style.;Alan K. Simpson;education
It's very hard to know what wisdom is.;James Hillman;wisdom
I really admire a woman for her intelligence, her personality. Beauty is not enough.;Roberto Cavalli;intelligence
I keep mementos from everything I've done. I've got my cab driver's license from 'Happiness.' I've got a pair of glasses and a belt buckle from playing John Lennon. I've got a pair of sunglasses from playing Andy Warhol... It's all in a box in the garage.;Jared Harris;happiness
That man is prudent who neither hopes nor fears anything from the uncertain events of the future.;Anatole France;fear
I'll watch a Pixar movie over and over and over again. I'll be with friends of mine who have kids, that want to watch 'Finding Nemo,' and I'm like, 'Yeah, okay, let's watch 'Nemo' again, for the seven billionth time!,' because they're amazing movies.;Zachary Levi;amazing
We are all born for love. It is the principle of existence, and its only end.;Benjamin Disraeli;love
Australia is the only island continent on the planet, which means that changes caused by planet-warming pollution - warmer seas, which can drive stronger storms, and more acidic oceans, which wreak havoc on the food chain - are even more deadly here.;Jeff Goodell;food
It's nice to know that people appreciate and respect you.;Marcel Carne;respect
I grow plants for many reasons: to please my eye or to please my soul, to challenge the elements or to challenge my patience, for novelty or for nostalgia, but mostly for the joy in seeing them grow.;David Hobson;gardening
Duty is the great business of a sea officer all private considerations must give way to it, however painful it may be.;Horatio Nelson;business
"We don't do things we aren't good at by nature. I wouldn't play basketball because I'm only 5' 1"". Find what you enjoy - whether it's racing, flying a helicopter, being a doctor, or stitching clothes together. Once you've done that, you have the passion you need.";Danica Patrick;nature
Love is the child of illusion and the parent of disillusion.;Miguel de Unamuno;love
Intuition becomes increasingly valuable in the new information society precisely because there is so much data.;John Naisbitt;society
Christmas in Bethlehem. The ancient dream: a cold, clear night made brilliant by a glorious star, the smell of incense, shepherds and wise men falling to their knees in adoration of the sweet baby, the incarnation of perfect love.;Lucinda Franks;christmas
It's my experience that you really can't lose when you try the truth.;Sharon Stone;experience
I think you can have moderate success by copying something else, but if you really want to knock it out of the park, you have to do something different and take chances.;Lee Ann Womack;success
I can never decide whether my dreams are the result of my thoughts, or my thoughts the result of my dreams.;David Herbert Lawrence;dreams
Often as a child you see someone with a learning disability or Down's Syndrome and my mum and dad were always very quick to explain exactly what was going on and to be in their own way inclusive and welcoming.;Christopher Eccleston;dad
Isn't it a shame that future generations can't be here to see all the wonderful things we're doing with their money?;Earl Wilson;future
An expectation is a future object, recognised as belonging to me.;Samuel Alexander;future
Respect is one of life's greatest treasures. I mean, what does it all add up to if you don't have that?;Marilyn Monroe;life
You can't exercise your way out of a bad diet.;Mark Hyman;diet
I worshipped dead men for their strength, forgetting I was strong.;Vita Sackville-West;strength
As much as I transferred my mother to Elizabeth Shore of The Black Dahlia, as much as her dad mutated into an obsession with crime in general, well, I have thought about other things throughout the years.;James Ellroy;dad
I do a lot of curiosity buying I buy it if I like the album cover, I buy it if I like the name of the band, anything that sparks my imagination.;Bruce Springsteen;imagination
Concentrated power is not rendered harmless by the good intentions of those who create it.;Milton Friedman;good
To injure an opponent is to injure yourself. To control aggression without inflicting injury is the Art of Peace.;Morihei Ueshiba;art
Your true traveller finds boredom rather agreeable than painful. It is the symbol of his liberty - his excessive freedom. He accepts his boredom, when it comes, not merely philosophically, but almost with pleasure.;Aldous Huxley;freedom
Deliberately seek opportunities for kindness, sympathy, and patience.;Evelyn Underhill;patience
A lie can travel half way around the world while the truth is putting on its shoes.;Charles Spurgeon;trust
Nevertheless the passions, whether violent or not, should never be so expressed as to reach the point of causing disgust and music, even in situations of the greatest horror, should never be painful to the ear but should flatter and charm it, and thereby always remain music.;Wolfgang Amadeus Mozart;music
For me, 'Rent' was all about coming out of myself, finding out who I was, learning the power I could have as a performer.;Idina Menzel;learning
Strength of mind rests in sobriety for this keeps your reason unclouded by passion.;Pythagoras;strength
Purring would seem to be, in her case, an automatic safety valve device for dealing with happiness overflow.;Monica Edwards;happiness
Success will always be measured by the extent to which we serve the buying public.;James Cash Penney;success
Forgiveness is the needle that knows how to mend.;Jewel;forgiveness
There's some movies I watch, they're kind of like my anti-anxiety pill, my anti-depressant pill. I watch them at least once or twice a month probably. And I never stop learning from them as a filmmaker.;Mike Mills;movies
Politics isn't about big money or power games it's about the improvement of people's lives.;Paul Wellstone;politics
Feminism is a socialist, anti-family, political movement that encourages women to leave their husbands, kill their children, practice witchcraft, destroy capitalism and become lesbians.;Pat Robertson;women
Age is a very high price to pay for maturity.;Tom Stoppard;age
I was the hero of the young insurgent working class art movement.;Elia Kazan;art
The stroke of death is as a lover's pinch, which hurts and is desired.;William Shakespeare;death
Clever men are good, but they are not the best.;Thomas Carlyle;men
I get such lovely gifts from fans... amazing pictures, handmade jewellery. I'm very lucky!;Leona Lewis;amazing
One was never married, and that's his hell another is, and that's his plague.;Robert Burton;marriage
Mental agitations and eating cares are more injurious to health, and destructive of life, than is commonly imagined, and could their effects be collected, would make no inconsiderable figure in the bills of mortality.;William Falconer;health
The art of leadership is saying no, not saying yes. It is very easy to say yes.;Tony Blair;art
In the same way that we need statesmen to spare us the abjection of exercising power, we need scholars to spare us the abjection of learning.;Jean Baudrillard;power
The answer, of course, in the mouth of a Christian teacher is that in Christianity alone is there both present joy and future hope.;Mary Augusta Ward;teacher
The only good is knowledge, and the only evil is ignorance.;Herodotus;knowledge
I have a fantasy where Ted Turner is elected President but refuses because he doesn't want to give up power.;Arthur C. Clarke;politics
When we recall the past, we usually find that it is the simplest things - not the great occasions - that in retrospect give off the greatest glow of happiness.;Bob Hope;happiness
Yeah, to me, acting is very therapeutic. I get out a lot of anger and frustration.;Diane Kruger;anger
You know when you're young and you see a play in high school, and the guys all have gray in their hair and they're trying to be old men and they have no idea what that's like? It's just that stupid the other way around.;Clint Eastwood;men
Ann Romney makes all women proud by the way she has conducted her life as a strong woman of faith, as a mother, as a wife and as a true patriot.;Nikki Haley;faith
Realizing that the majority of kids that get molested feel that it is their fault, along with shame, those kids have no idea what to say or do to try to report anything, and add that with the lack of education, it is a complete recipe for disaster that leads to non-reporting of molestation.;Sherri Shepherd;education
I love you, and because I love you, I would sooner have you hate me for telling you the truth than adore me for telling you lies.;Pietro Aretino;relationship
Paul persuaded me to join the band. I would never have had the courage otherwise. It was fun at the beginning. We were playing just for fun, with Paul's group.;Linda McCartney;courage
The past is a ghost, the future a dream, and all we ever have is now.;Bill Cosby;future
With reasonable men, I will reason with humane men I will plead but to tyrants I will give no quarter, nor waste arguments where they will certainly be lost.;William Lloyd Garrison;men
The world is my country, science is my religion.;Christiaan Huygens;science
I'm an afternoon tea type of girl. I come from a Russian background where we love our teas. So between lunch and dinner after training I come home and I love a nice cup of tea with jam in it, as we drink it there. Black English Breakfast with raspberry jam is my favorite.;Maria Sharapova;home
In the States, tennis is sixth or seventh on the totem pole as far as sports go.;Andy Roddick;sports
Jealousy is no more than feeling alone against smiling enemies.;Elizabeth Bowen;alone
It is a truism that almost any sect, cult, or religion will legislate its creed into law if it acquires the political power to do so.;Robert A. Heinlein;power
The difference between a bad artist and a good one is: the bad artist seems to copy a great deal the good one really does.;William Blake;great
On the show, we are not trying to get people to eat their vegetables we are not trying to get people to become Democrats. We are basically trying to encourage people to get involved with public life so that politics isn't left to the wealthy and privileged.;Martin Sheen;politics
Even though I love solar and love wind, like most people do, I like the renewable sources, they alone are not going to get America energy independent.;Mitt Romney;alone
From computers to information technology to airplanes, it has been America's unique blend of republican government and free-market capitalism that has allowed us to surpass all other nations in history.;George Nethercutt;technology
The pride of the hipster food movement is sort of annoying, but it fascinates me.;Matt Stone;food
People go to movies on Saturday to get away from the war in Iraq and taxes and election news and pedophiles online and just go and have some fun. I like doing movies that are fun.;Samuel L. Jackson;movies
I don't dream songs. I'm more apt to write dreams down and then to be able to interpret them into a song. I also tend to get up and write prose in the morning from which will come songs.;Judy Collins;morning
He who is the author of a war lets loose the whole contagion of hell and opens a vein that bleeds a nation to death.;Thomas Paine;war
When a dog barks at the moon, then it is religion but when he barks at strangers, it is patriotism!;David Starr Jordan;patriotism
McVeigh's lawyer got him the death penalty, which, quite frankly, I could have done.;Jon Stewart;death
If you meet a woman in a burqa, she can't reply to your smile. It's a denial of identity.;Jean-Francois Cope;smile
The immortality of the soul is a matter which is of so great consequence to us and which touches us so profoundly that we must have lost all feeling to be indifferent about it.;Blaise Pascal;great
Our Soviet espionage efforts had virtually never, or had very seldom, produced any worthwhile political or economic intelligence on the Soviet Union.;Aldrich Ames;intelligence
You are not a beautiful, unique snowflake... This is your life, and it's ending one minute at a time.;Chuck Palahniuk;time
It takes most men five years to recover from a college education, and to learn that poetry is as vital to thinking as knowledge.;Brooks Atkinson;knowledge
My mother was a teacher, my father was a community organizer. I come from a working class background.;Chris Hayes;teacher
Thinking well to be wise: planning well, wiser: doing well wisest and best of all.;Malcolm Forbes;best
My mom was onstage when she was pregnant with me.;Zosia Mamet;mom
I pay attention to my diet to be a healthier gymnast, but I'm not obsessive over it.;Shawn Johnson;diet
My mother is very, very smart and commands respect because she has a lot of respect for herself.;Jared Leto;respect
Oh, man, if in real life I was as cool and suave as Coach Taylor and had all the answers, things would be easier.;Kyle Chandler;cool
Resist your fear fear will never lead to you a positive end. Go for your faith and what you believe.;T. D. Jakes;positive
If people think nature is their friend, then they sure don't need an enemy.;Kurt Vonnegut;nature
As soon as someone tells me: 'You're rather sexy,' I wish I could disappear. If somebody says: 'You were voted the world's sexiest man,' I have no idea what that means. How do I respond? 'Thank you' is the best you can do. George Clooney is the world's sexiest man, anyway.;Daniel Craig;best
Any role that big is going to be a challenge for any actor, but for an actor of a young age, it's going to be even tougher.;Jeff Bridges;age
Everyone wishes that the man whom he fears would perish.;Ovid;fear
Now I believe that lovers should be draped in flowers and laid entwined together on a bed of clover and left there to sleep, left there to dream of their happiness.;Conor Oberst;happiness
If the world were a bar, America would currently be the angry drunk waving around a loaded gun. Yeah, the other people in the bar may be afraid of him, but they sure as hell don't respect him.;Wil Wheaton;respect
Baalbek is so beautiful. It is the heart of beauty in the Middle East - I want to embrace these people with my music. I will try so hard for them. Their president is a Christian, their prime minister is a Muslim. Music is for everyone.;Mstislav Rostropovich;beauty
If I eat a huge meal and I can get the girl to rub my belly, I think that's about as romantic as I can think of.;Ryan Gosling;romantic
The things I write are for those who are willing to accept a new relationship between the reader and the author.;Jerzy Kosinski;relationship
Behold a worthy sight, to which the God, turning his attention to his own work, may direct his gaze. Behold an equal thing, worthy of a God, a brave man matched in conflict with evil fortune.;Lucius Annaeus Seneca;work
I'm 33 now and I seem to have hit a fitness plane. Shifting the wobbly bits isn't as easy as it used to be.;Matthew Rhys;fitness
I have this idealistic and maybe naive thought that almost any song can be anything. If you record one song today, it would maybe be exciting and cool. But I could record the same song next week and it would be something completely different.;Sondre Lerche;cool
Creativity is always a leap of faith. You're faced with a blank page, blank easel, or an empty stage.;Julia Cameron;faith
Then, of course, there are those sad occasions when a poet or a writer has not grown, and one has to let them go because they're just not making headway. But we have a very clear personal relationship with the authors.;James Laughlin;relationship
But happiness is no respecter of persons.;Stephen Fry;happiness
Men shrink less from offending one who inspires love than one who inspires fear.;Niccolo Machiavelli;love
I've been able to go on and have a successful career on Broadway and certainly the last five years in Las Vegas have been amazing.;David Cassidy;amazing
The first time I sang in the church choir two hundred people changed their religion.;Fred Allen;funny
Italians come to ruin most generally in three ways, women, gambling, and farming. My family chose the slowest one.;Pope John XXIII;women
Recognition of belligerency as an expression of sympathy is all very well.;Henry Cabot Lodge;sympathy
Anyone who is to find Christ must first find the church. How could anyone know where Christ is and what faith is in him unless he knew where his believers are?;Martin Luther;faith
Men are often biased in their judgment on account of their sympathy and their interests.;George William Norris;men
There is always the danger that we may just do the work for the sake of the work. This is where the respect and the love and the devotion come in - that we do it to God, to Christ, and that's why we try to do it as beautifully as possible.;Mother Teresa;work
Robots have a rich and storied history in movies.;John Podhoretz;movies
If history repeats itself, and the unexpected always happens, how incapable must Man be of learning from experience.;George Bernard Shaw;experience
By making bold cuts in spending and commonsense entitlement reforms, we will make our government simpler, smaller, and smarter.;Mitt Romney;government
This place? Nothing positive. OK, I want to say something positive. It's positively a dump.;Charles Barkley;positive
I love women, but I feel like you can't trust some of them. Some of them are liars, you know? Like I was in the park and I met this girl, she was cute and she had a dog. And I went up to her, we started talking. She told me her dog's name. Then I said, 'Does he bite?' She said, 'No.' And I said, 'Oh yeah? Then how does he eat?' Liar.;Demetri Martin;love
Character contributes to beauty. It fortifies a woman as her youth fades. A mode of conduct, a standard of courage, discipline, fortitude, and integrity can do a great deal to make a woman beautiful.;Jacqueline Bisset;great
The secret of a successful marriage is not to be at home too much.;Colin Chapman;marriage
My priorities are always going to be my husband and my family now. That's a huge, huge thing.;Gwen Stefani;family
You eat and sleep it all day long and play on the streets until mom calls you in. My story is no different than anybody else's.;Adam Oates;mom
The work of the individual still remains the spark that moves mankind ahead even more than teamwork.;Igor Sikorsky;business
I hate those e-books. They cannot be the future. They may well be.;Maurice Sendak;future
What is success? I think it is a mixture of having a flair for the thing that you are doing knowing that it is not enough, that you have got to have hard work and a certain sense of purpose.;Margaret Thatcher;work
I'm an eternal realist and the success rate for being an actor is pretty low.;Tom Hiddleston;success
Jews survived all the defeats, expulsions, persecutions and pogroms, the centuries in which they were regarded as a pariah people, even the Holocaust itself, because they never gave up the faith that one day they would be free to live as Jews without fear.;Jonathan Sacks;fear
You have to have enough respect for other human beings to leave their lives alone. If you admire that life, build it for yourself. Don't just try to come in and take somebody else's life.;Elizabeth Edwards;respect
It seems almost backwards to me that my music seems the more emotional outlet, and the art stuff seems more about ideas.;David Byrne;music
Philip Larkin has a tough honesty and sense of humor that I find irresistible, as a contemporary poet.;Robert Morgan;humor
Mandatory auditor rotation is designed to address a potential conflict of interest between a public company and its auditor. Because an auditor is hired and paid by the public company it audits, the auditor's desire to maintain a good relationship with its client could conflict with its duty to rigorously question the client's financial statements.;Robert Pozen;relationship
I think there are a lot more relationship scenes in my movies that people tend to overlook. A lot of scenes really feel real and are about the characters.;Jan de Bont;relationship
Are you gonna fuel your faith or fuel your fear? I'm all about fueling my faith, especially when it's hard to do so.;Carrie-Anne Moss;fear
We may need to change the way we think. As in Israel, I think there should be a mandatory draft, where you go away for the service of your country for three years.;Steven Tyler;change
During this period at the Department of Education, my working relationship with Judge Thomas was positive.;Anita Hill;relationship
The emotional, sexual, and psychological stereotyping of females begins when the doctor says: It's a girl.;Shirley Chisholm;equality
I was lucky enough to grow up in a home where I woke up Christmas morning and had toys. I know that's not the case with all people and I don't think kids should go without experiencing that sort of joy.;Lucy Hale;morning
Daley may not feel a moral responsibility to eliminate discrimination but he has a legal obligation to do so.;Bobby Rush;legal
There were times after my marriage ended where, you know, I really felt like I was at the bottom of a mountain, there was a great big, fog up there, and I'm never going to cross to the other side.;Lynn Redgrave;marriage
Every work of art is an uncommitted crime.;Theodor Adorno;work
There is no real teacher who in practice does not believe in the existence of the soul, or in a magic that acts on it through speech.;Allan Bloom;teacher
We also own a little boat and I'm like a kid with it. I take off early in the morning, fishing rod in tow, and just drift about the ocean all day.;Perry Como;morning
I know what real courage is, and I understand true compassion.;Mo Yan;courage
It's really cool to see glowsticks at the show, to see dance music culture infiltrating and becoming one with the metal community.;Jonathan Davis;music
As all human beings are, in my view, creatures of God's design, we must respect all other human beings. That does not mean I have to agree with their choices or agree with their opinions, but indeed I respect them as human beings.;Stockwell Day;design
Giving governors more leeway in administering health care could represent a small, positive development in the ongoing saga of Obamacare. Unfortunately, instead of choosing flexibility, President Obama and his left-leaning advisers always default to rigid 'Washington knows best' answers.;Fred Upton;positive
Britain, relative to the U.S., is a highly secular society. Philanthropy alone cannot fill the gap left by government cutbacks. And the sources of altruism go deep into our evolutionary past.;Jonathan Sacks;society
Disease generally begins that equality which death completes.;Samuel Johnson;equality
Love, it has been said, flows downward. The love of parents for their children has always been far more powerful than that of children for their parents and who among the sons of men ever loved God with a thousandth part of the love which God has manifested to us?;Augustus Hare;men
I have found the paradox, that if you love until it hurts, there can be no more hurt, only more love.;Mother Teresa;love
I believe the war on terror is the vital discussion of this decade and of our generation, probably. To win the war on terror, you need a good offense and a good defense. On defense, I regret to say, basically, this administration has not come close to doing what is necessary.;Charles Schumer;war
We must believe in the power of education. We must respect just laws. We must love ourselves, our old and or young, our women as well as our men.;Arthur Ashe;education
I love the paranormal, because there, every genre I write can become one beacon for my imagination.;Leslie Banks;imagination
Death's an old joke, but each individual encounters it anew.;Ivan Turgenev;death
No one can confidently say that he will still be living tomorrow.;Euripides;death
The video game culture was an important thing to keep alive in the film because we're in a new era right now. The idea that kids can play video games like Grand Theft Auto or any video game is amazing. The video games are one step before a whole other virtual universe.;Vin Diesel;amazing
But it's really hard to eat good when you're traveling because you see fast food and you want to go to this restaurant and that restaurant.;Nicole Polizzi;food
Most women are not as young as they are painted.;Max Beerbohm;women
I believe that being successful means having a balance of success stories across the many areas of your life. You can't truly be considered successful in your business life if your home life is in shambles.;Zig Ziglar;success
It is only by not paying one's bills that one can hope to live in the memory of the commercial classes.;Oscar Wilde;hope
I have all the patience in the world about Sirens. For me it's not a Grateful Dead project, it's a Me project.;Jerry Garcia;patience
Art is born of humiliation.;W. H. Auden;art
We show deference to the civil authorities when they respect the divine origin of their power and when they serve the people with objective reference to the law of God.;Angelo Scola;respect
Leadership cannot really be taught. It can only be learned.;Harold S. Geneen;leadership
The very essence of the creative is its novelty, and hence we have no standard by which to judge it.;Carl Rogers;art
I like to be at home because I just travel so much. I have four dogs, golden retrievers.;Denise Richards;travel
As it has been told to me, my Dad had some kind of deal with Dick Clark. But when we got here, that fell through. So we were out here with no job, no furniture, no food.;Danny Bonaduce;food
Every so often, I feel I should graduate to classical music, properly. But the truth is, I'm more likely to listen to rock music.;Tony Blair;music
Our founders got it right when they wrote in the Declaration of Independence that our rights come from nature and nature's God, not from government.;Paul Ryan;nature
Whatever your life's work is, do it well. A man should do his job so well that the living, the dead, and the unborn could do it no better.;Martin Luther King, Jr.;life
I just did an interview where I was asked whether I drink beer or whisky, and I was sad to reveal that I'm pounding spring water.;Brad Delson;sad
It's a very small and select slice of all the people who have ever been born. I believe we've come back during this time, those of us who are here now, specifically to experience it. And to cause a 'quickening of the spirit.';Neale Donald Walsch;experience
I'm enjoying dating. I'm single, though, I'm not in a relationship.;Matt Czuchry;dating
In my right-wing politics of the time, I held that unemployment was usually the fault of the unemployed.;Luke Ford;politics
To my mind the election was stolen by George Bush and we have been suffering ever since under this man's leadership.;Jessica Lange;leadership
I'm 31 now. I think I'm beginning to understand what life is, what romance is, and what a relationship means.;Adam Sandler;relationship
The unconditional love for you child, it's truly amazing.;Jourdan Dunn;amazing
There is hardly such a thing as a war in which it makes no difference who wins. Nearly always one side stands more of less for progress, the other side more or less for reaction.;George Orwell;war
Light is the symbol of truth.;James Russell Lowell;truth
All great and beautiful work has come of first gazing without shrinking into the darkness.;John Ruskin;work
A lot of film directors are quite scared of actors. They are a bit of a nightmare sometimes, but I like them. It looks like cunning, but you try to get extra things from them all the time, by stealth, by making them feel confident, so they trust you and you can push a bit.;Danny Boyle;trust
It's passionately interesting for me that the things that I learned in a small town, in a very modest home, are just the things that I believe have won the election.;Margaret Thatcher;home
It didn't matter what you look like. You don't have to get up at 5:30 in the morning and there's a lot to be said for that. Corpse Bride can just play all my parts from now on and I'll just do the voice.;Helena Bonham Carter;morning
I wouldn't call myself a feminist, because I think there are differences between men and women.;Shania Twain;women
I had crossed the line. I was free but there was no one to welcome me to the land of freedom. I was a stranger in a strange land.;Harriet Tubman;freedom
Watching a peaceful death of a human being reminds us of a falling star one of a million lights in a vast sky that flares up for a brief moment only to disappear into the endless night forever.;Elisabeth Kubler-Ross;death
My mom once lost track of me at the zoo and when she found me I was lecturing a man about the difference between dromedary and Bactrian camels. I was about 3 1/2.;Patrick Rothfuss;mom
The truth is, I've never fooled anyone. I've let men sometimes fool themselves.;Marilyn Monroe;truth
My shows aren't about trying to save some place, because I don't feel that's the right venue for it. That's my politics right there: Don't bring politics to my shows.;Kid Rock;politics
To be famous, in fact, one has only to kill one's landlady.;Albert Camus;famous
There is always the danger that we may just do the work for the sake of the work. This is where the respect and the love and the devotion come in - that we do it to God, to Christ, and that's why we try to do it as beautifully as possible.;Mother Teresa;respect
I knew I could not maintain that leadership in open struggle against Moscow influence. Only two Communist leaders in history ever succeeded in doing this - Tito and Mao Tse-tung.;Earl Browder;leadership
I want you to know that, despite what you might read at times in the newspapers or see on the television news, we have actually been getting a lot of things done the last several months, the U.S.-Canada relationship.;Paul Cellucci;relationship
If the law is upheld only by government officials, then all law is at an end.;Herbert Hoover;government
Yet, taught by time, my heart has learned to glow for other's good, and melt at other's woe.;Homer;relationship
When I was a kid I didn't feel like I fit in because - this is really silly and I probably shouldn't say it, but, I didn't think anything was funny. So I used to go home and literally cry to my mom and my step-dad at the time and I didn't think anything was funny. I couldn't laugh.;Courteney Cox;funny
I began to speak well at a very advanced age - 15, 16, 17 years old. It was psychological: the trauma of war, my family and growing up on my own. I was more or less a street kid.;Roberto Cavalli;age
I had a million questions to ask God: but when I met Him, they all fled my mind and it didn't seem to matter.;Christopher Morley;god
Faith in God's revelation has nothing to do with an ideology which glorifies the status quo.;Karl Barth;faith
I don't care how big and fast computers are, they're not as big and fast as the world.;Herbert Simon;computers
On average, drug prisoners spend more time in federal prison than rapists, who often get out on early release because of the overcrowding in prison caused by the Drug War.;Michael Badnarik;time
You know, I'm just not going to get into American politics.;Benjamin Netanyahu;politics
Cartooning is a wonderful career, and I'd like more women to get to have it. I can't think of any reason why we won't see more syndicated female cartoonists in the future.;Cathy Guisewite;future
That was cool and that sucked all at the same time.;Adam Savage;cool
I don't really see myself as famous.;MyAnna Buring;famous
Mum loves me being famous! She is so excited and proud, as she had me so young and couldn't support me, so I am living her dream, it's sweeter for both of us. It's her 40th birthday soon and I'm going to buy her 40 presents.;Adele;famous
While history never repeats itself, political patterns do.;Eric Alterman;history
In the 1970s we got nouvelle cuisine, in which a lot of the old rules were kicked over. And then we had cuisine minceur, which people mixed up with nouvelle cuisine but was actually fancy diet cooking.;Julia Child;diet
Stand before the people you fear and speak your mind - even if your voice shakes.;Maggie Kuhn;fear
Love and work... work and love, that's all there is.;Sigmund Freud;love
To me, success is choice and opportunity.;Harrison Ford;success
I think that one's art is a growth inside one. I do not think one can explain growth. It is silent and subtle. One does not keep digging up a plant to see how it grows.;Emily Carr;art
One in seven Americans lives without health insurance, and that's a truly staggering figure.;John M. McHugh;health
False friendship, like the ivy, decays and ruins the walls it embraces but true friendship gives new life and animation to the object it supports.;Richard Burton;life
Christopher Reeve did such an amazing job that to give him some kind of accent or more bravado would have been wrong. Audiences wouldn't have responded to that either.;Brandon Routh;amazing
Clearly, the Chinese know that we want a good relationship with them.;Fred Thompson;relationship
Violent behavior exists in one's psychological makeup much deeper than the level that receives information from television or movies.;Richard King;movies
It is the great sadness of our species that we have not found a way to eliminate the conflict and to eliminate violence as a device to resolve our conflicts throughout the entire history of the human race.;Neale Donald Walsch;history
I want to do all kinds of things. I want to do some comedy. I'd love to do a romantic comedy, and I'd love to do some period pieces with classical text. I'd love somebody to cast me as Macbeth, but for a film. I just want to be all over the place.;Kevin Alejandro;romantic
Hugh Grant is the main man. He's the number one romantic comedy man in the world.;Sam Elliott;romantic
My attitude is, do as much as I can while I'm free. And if I'm arrested I'll still do as much as I can.;Aung San Suu Kyi;attitude
Style used to be an interaction between the human soul and tools that were limiting. In the digital era, it will have to come from the soul alone.;Jaron Lanier;alone
My dad is a marketing mastermind.;Serena Williams;dad
So many financial dreams are thwarted by the failure to act upon good intentions.;Suze Orman;failure
For those who live neither with religious consolations about death nor with a sense of death (or of anything else) as natural, death is the obscene mystery, the ultimate affront, the thing that cannot be controlled. It can only be denied.;Susan Sontag;death
We should not have the U.S. government buying stock in American industries - the financial industry or any other industry.;Rand Paul;government
Today right here in America we have 50 million people without health insurance.;Corrine Brown;health
Deliver me from writers who say the way they live doesn't matter. I'm not sure a bad person can write a good book, If art doesn't make us better, then what on earth is it for.;Alice Walker;art
Being on your own would be sad, sick and weird. I don't trust myself. I need that balance.;Daniel Craig;sad
Love in its essence is spiritual fire.;Lucius Annaeus Seneca;love
If terror groups are to be defeated, it is national governments that will have to do so. In nations like India, governments will have to call on the patriotism of citizens to fight the terrorists. In a nation like Pakistan, the government will have to be persuaded to deal with those in their midst who are complicit.;Bill Kristol;patriotism
If I'm in something funny, I like to try and find some kind of serious line in it that people can relate to.;Ron Livingston;funny
Dogs and philosophers do the greatest good and get the fewest rewards.;Diogenes;good
When I was kid, I remember playing 'Vogue' by Madonna over and over and over again. And ah, you know, something about the beat was really cool, and Madonna, visually, was on TV all the time and I thought she was just so beautiful.;Adam Lambert;cool
The Teen Challenge Training Center on Pennsylvania farmland houses over 200 men in rehab. Other farms and centers have been birthed out of this ministry all over the world.;David Wilkerson;teen
Probably the happiest period in life most frequently is in middle age, when the eager passions of youth are cooled, and the infirmities of age not yet begun as we see that the shadows, which are at morning and evening so large, almost entirely disappear at midday.;Eleanor Roosevelt;life
I used to look like a deer in headlights on the red carpet. You step out of the car and it's bedlam. Everyone's got crazy eyes.;Emily Blunt;car
Write it on your heart that every day is the best day in the year.;Ralph Waldo Emerson;best
I think computer viruses should count as life. I think it says something about human nature that the only form of life we have created so far is purely destructive. We've created life in our own image.;Stephen Hawking;computers
I used to know Jennifer Love Hewitt. We lived in the same apartment building when I was about... jeez, I guess it was when I was doing 'Christmas Vacation', so I was about 13 or 14.;Johnny Galecki;christmas
Movies are like magic tricks.;Jeff Bridges;movies
