I'm almost a full-time mom.;Ekaterina Gordeeva;mom
Fear of death makes us devoid both of valour and religion. For want of valour is want of religious faith.;Mahatma Gandhi;religion
From Jefferson to Jackson to Lincoln to FDR to Reagan, every great president inspires enormous affection and enormous hostility. We'll all be much saner, I think, if we remember that history is full of surprises and things that seemed absolutely certain one day are often unimaginable the next.;Jon Meacham;history
Inspirations never go in for long engagements they demand immediate marriage to action.;Brendan Francis;marriage
I think that every therapist that I know, including my dad and my sister, have their own issues. But that empathy is what makes them good at their job.;Laura Benanti;dad
I never really hated any particular sport but out of all the sports, I used to prefer the team games to running and sprinting and those types of things.;Rachel Stevens;sports
Medicine sometimes snatches away health, sometimes gives it.;Ovid;health
If you make a living, if you earn your own money, you're free - however free one can be on this planet.;Theodore White;money
Wise are those who learn that the bottom line doesn't always have to be their top priority.;William Arthur Ward;business
No punishment has ever possessed enough power of deterrence to prevent the commission of crimes. On the contrary, whatever the punishment, once a specific crime has appeared for the first time, its reappearance is more likely than its initial emergence could ever have been.;Hannah Arendt;power
I think that making love is the best form of exercise.;Cary Grant;best
Such is the audacity of man, that he hath learned to counterfeit Nature, yea, and is so bold as to challenge her in her work.;Pliny the Elder;nature
We're losing track of the vastness of the potential for computer science. We really have to revive the beautiful intellectual joy of it, as opposed to the business potential.;Jaron Lanier;science
I find forgiveness to be really healthy.;Ben Affleck;forgiveness
Growing up in the time of Title IX - it was passed when I was 10 - I got a front-row seat to so many great moments in women's sports. Of course I didn't know it at the time.;Jackie Joyner-Kersee;sports
I was a 'Duck Hunt' and 'Mario' guy, and stuff like that. I was never technologically driven. I never had all the cool, new toys. I was the youngest child, I wasn't the only child, so I wasn't spoiled as a kid. And, we were on the farm, so we didn't have a lot. Also, with computers, I'm not very good with them. I just check my email.;Garrett Hedlund;cool
I don't think politics has anything to do with left, right, or center. It has to do with trying to do right by people.;Paul Wellstone;politics
We've persevered because of a belief we share with the Iraqi people - a belief that out of the ashes of war, a new beginning could be born in this cradle of civilization. Through this remarkable chapter in the history of the United States and Iraq, we have met our responsibility. Now, it's time to turn the page.;Barack Obama;time
I'm prepared to spend the rest of my life playing clubs, if that means I'm playing music that I believe in.;Billy Corgan;music
