My fear is that I go up to the girl of my dreams and say 'I'm sorry, but I've got to say hello to you,' and she slides the stool back and gets up and walks away, saying, 'Not for me, Bub. I don't want anything to do with you.';John Mayer;dreams
I view art as an inspirational tool.;Thomas Kincade;art
The Christian life is not a constant high. I have my moments of deep discouragement. I have to go to God in prayer with tears in my eyes, and say, 'O God, forgive me,' or 'Help me.';Billy Graham;life
There are in fact two things, science and opinion the former begets knowledge, the later ignorance.;Hippocrates;science
I'm not one of these guys who's constantly in a relationship, not at all.;Robert Pattinson;relationship
The Disarmament Conference has become the focal point of a great struggle between anarchy and world order... between those who think in terms of inevitable armed conflict and those who seek to build a universal and durable peace.;Arthur Henderson;peace
You learn about equality in history and civics, but you find out life is not really like that.;Arthur Ashe;equality
Physical strength can never permanently withstand the impact of spiritual force.;Franklin D. Roosevelt;faith
It is folly for an eminent man to think of escaping censure, and a weakness to be affected with it. All the illustrious persons of antiquity, and indeed of every age in the world, have passed through this fiery persecution.;Joseph Addison;age
Not to say people shouldn't get rich from art. I adore the alchemy wherein artists who cast a complex spell make rich people give them their money. (Just writing it makes me cackle.) But too many artists have been making money without magic.;Jerry Saltz;money
Revolutions demand enormous sacrifices and, at the same time, create a new need to change the world again.;Friedrich Durrenmatt;change
Freedom is a right ultimately defended by the sacrifice of America's servicemen and women.;Arnold Schwarzenegger;women
Courage and perseverance have a magical talisman, before which difficulties disappear and obstacles vanish into air.;John Quincy Adams;courage
The beautiful thing about my intelligence is that it doesn't really come in one specific department. So even if something hasn't happened to me, I have information on how to get you through whatever you may be going through.;Tyrese Gibson;intelligence
White... is not a mere absence of colour it is a shining and affirmative thing, as fierce as red, as definite as black... God paints in many colours but He never paints so gorgeously, I had almost said so gaudily, as when He paints in white.;Gilbert K. Chesterton;god
Things turn out best for the people who make the best of the way things turn out.;John Wooden;best
Whether if soul did not exist time would exist or not, is a question that may fairly be asked for if there cannot be someone to count there cannot be anything that can be counted, so that evidently there cannot be number for number is either what has been, or what can be, counted.;Aristotle;time
Let him that hath no power of patience retire within himself, though even there he will have to put up with himself.;Baltasar Gracian;power
Do not wait the time will never be 'just right.' Start where you stand, and work with whatever tools you may have at your command, and better tools will be found as you go along.;George Herbert;work
Obviously comedic styles do change.;Larry David;change
Truth makes many appeals, not the least of which is its power to shock.;Jules Renard;power
The right to be let alone is indeed the beginning of all freedoms.;William O. Douglas;alone
I was married when I was 17. I knew nothing. I was full of romance.;Gloria Swanson;romantic
