The government needs to help those in need, but members of Congress shouldn't take advantage of the situation and use a national tragedy as an opportunity to spend taxpayer dollars on their pet projects.;Chris Chocola;pet
The first thing that stuck in the minds of the disciples was not the empty tomb, but rather the empty grave clothes - undisturbed in form and position.;Josh McDowell;easter
The only way to have a friend is to be one.;Ralph Waldo Emerson;friendship
You can get rich or famous by doing the same thing.;Ang Lee;famous
Determination, energy, and courage appear spontaneously when we care deeply about something. We take risks that are unimaginable in any other context.;Margaret J. Wheatley;courage
Hip-hop is still cool at a party. But to me, hip-hop has never been strictly a party it is also there to elevate consciousness.;Saul Williams;cool
There are a lot of things that are personally uncomfortable to show, especially me without makeup and completely bloated or crying. But I've realized that it's time for me to show my audience that you don't have to be perfect to achieve your dreams.;Katy Perry;dreams
My main point here is that if you are the child of God and God is a part of you, the in your imagination God suppose to look like you. And when you accept a picture of the deity assigned to you by another people, you become the spiritual prisoners of that other people.;John Henrik Clarke;god
I don't think there are many larger lessons to be found in sports.;Gregg Easterbrook;sports
Stability is why society has an interest in marriage.;Gene Robinson;marriage
Hope is the greatest thing for moms of autism. Hope is what gets us out of bed in the morning. I'm on a mission to tell parents that there is a way.;Jenny McCarthy;hope
In the Radiation Laboratory we count it a privilege to do everything we can to assist our medical colleagues in the application of these new tools to the problems of human suffering.;Ernest Lawrence;medical
Beware the politically obsessed. They are often bright and interesting, but they have something missing in their natures there is a hole, an empty place, and they use politics to fill it up. It leaves them somehow misshapen.;Peggy Noonan;politics
It's impossible to walk a block in Miami, in Los Angeles, San Antonio without running into someone who is being deeply impacted by a broken legal immigration system.;Marco Rubio;legal
It's like driving a car at night. You never see further than your headlights, but you can make the whole trip that way.;E. L. Doctorow;car
The government solution to a problem is usually as bad as the problem.;Milton Friedman;government
Life ought to be a struggle of desire toward adventures whose nobility will fertilize the soul.;Rebecca West;life
Presently, the Commission for Commemorating 350 Years of American Jewish History has been brought about to encourage and sponsor a variety of historical activities that advance our understanding of the American Jewish experience as it marks this milestone anniversary.;Jon Porter;anniversary
Before anything else, we need a new age of Enlightenment. Our present political systems must relinquish their claims on truth, justice and freedom and have to replace them with the search for truth, justice, freedom and reason.;Friedrich Durrenmatt;age
I'm only going to stand before God and give an account for my life, not for somebody else's life. If I have a bad attitude, then I need to say there's no point in me blaming you for what's wrong in my life.;Joyce Meyer;god
I used to hurt so badly that I'd ask God why, what have I done to deserve any of this? I feel now He was preparing me for this, for the future. That's the way I see it.;Eden Phillpotts;future
God's dream is that you and I and all of us will realize that we are family, that we are made for togetherness, for goodness, and for compassion.;Desmond Tutu;family
The lyrics are constructed as empirically as the music. I don't set out to say anything very important.;Brian Eno;music
People crushed by laws, have no hope but to evade power. If the laws are their enemies, they will be enemies to the law and those who have most to hope and nothing to lose will always be dangerous.;Edmund Burke;power
We also have to make sure our children know the history of women. Tell them the rotten truth: It wasn't always possible for women to become doctors or managers or insurance people. Let them be armed with a true picture of the way we want it to be.;Anne Roiphe;history
I think they quite like me when I work because I'm one of the safer directors to back, because even if my films don't bring their costs in back home, once they're shown outside of India they manage to cover the costs.;Satyajit Ray;home
There are so many opportunities in life, that the loss of two or three capabilities is not necessarily debilitating. A handicap can give you the opportunity to focus more on art, writing, or music.;Jim Davis;music
I love the name of honor, more than I fear death.;Julius Caesar;love
In morals what begins in fear usually ends in wickedness in religion what begins in fear usually ends in fanaticism. Fear, either as a principle or a motive, is the beginning of all evil.;Anna Jameson;religion
Politicians should read science fiction, not westerns and detective stories.;Arthur C. Clarke;science
The modern mind is in complete disarray. Knowledge has stretched itself to the point where neither the world nor our intelligence can find any foot-hold. It is a fact that we are suffering from nihilism.;Albert Camus;knowledge
My beauty icons are women whose images are self-created.;Dita Von Teese;beauty
No one wants to die. Even people who want to go to heaven don't want to die to get there. And yet death is the destination we all share. No one has ever escaped it. And that is as it should be, because Death is very likely the single best invention of Life. It is Life's change agent. It clears out the old to make way for the new.;Steve Jobs;best
Well, the most terrible fear that anybody should have is not war, is not a disease, not cancer or heart problems or food poisoning - it's a man or a woman without a sense of humor.;Jonathan Winters;humor
Many a time freedom has been rolled back - and always for the same sorry reason: fear.;Molly Ivins;freedom
Gradually I came to realize that people will more readily swallow lies than truth, as if the taste of lies was homey, appetizing: a habit.;Martha Gellhorn;truth
I love the music of Lauryn Hill and Erykah Badu and more recently the music of Laura Marling. All these women share a strength and a wisdom in their voices and music that really makes me want to make music and sing.;Lianne La Havas;strength
I'm done with men... I'm going to be alone. I have no luck with relationships. I don't think I'm made for marriage.;Halle Berry;relationship
When it is a question of money, everybody is of the same religion.;Voltaire;money
I absolutely don't care about my looks and I'm so used to them that I wouldn't change a thing. I would end up missing my defects.;Colin Firth;change
Beware of little expenses. A small leak will sink a great ship.;Benjamin Franklin;great
If the individual is to be happy in the contemporary order, he must be open-minded with respect to new values and new arrangements.;Thomas Cochrane;respect
I was very pleased that the positive things about me and my game outshone the aggressive style of play I use. I would never tone that down, because I believe in that style of play, and I believe that you can play rough on the court and still be a good sport.;Sue Wicks;positive
The more that I know of politics, the more it makes me realize that being a politician is largely useless.;Sophia Bush;politics
There are races and then there are races. And without a doubt, the Indy 500 is the race that I've always wanted to attend. And now, to be driving the Corvette Pace Car... this is going to be unbelievable.;Guy Fieri;car
There is no word for feeling nostalgic about the future, but that's what a parent's tears often are, a nostalgia for something that has not yet occurred. They are the pain of hope, the helplessness of hope, and finally, the surrender to hope.;Michael Ian Black;future
What is the most beautiful in virile men is something feminine what is most beautiful in feminine women is something masculine.;Susan Sontag;women
Expose yourself to your deepest fear after that, fear has no power, and the fear of freedom shrinks and vanishes. You are free.;Jim Morrison;freedom
During the 80s and 90s, we all became consumed with ourselves. In the 21st century, we've come back to simpler times. People are struggling economically and this has forced them to scale back the material aspects of their lives and realise the beauty of finding the simple joy in being with the people we love.;Julia Roberts;beauty
To devise an information processing system capable of getting along on its own - it must handle its own problems of programming, bookkeeping, communication and coordination with its users. It must appear to its users as a single, integrated personality.;Cliff Shaw;communication
The fundament upon which all our knowledge and learning rests is the inexplicable.;Arthur Schopenhauer;learning
Indy makes the race driver. You become famous when you come here.;Rodger Ward;famous
We've removed the ceiling above our dreams. There are no more impossible dreams.;Jesse Jackson;dreams
To know how to grow old is the master work of wisdom, and one of the most difficult chapters in the great art of living.;Herman Melville;art
Sexiness wears thin after a while and beauty fades, but to be married to a man who makes you laugh every day, ah, now that's a real treat.;Joanne Woodward;beauty
Personal beauty is a greater recommendation than any letter of reference.;Aristotle;beauty
No architecture is so haughty as that which is simple.;John Ruskin;architecture
Playing and singing at the same time is pretty cool, but sometimes it's difficult to know when you can just really let go a bit because you've got to get back to bloody microphone and sing some stuff.;Graham Coxon;cool
We've protected thousands of people in Libya we have not seen a single U.S. casualty there's no risks of additional escalation. This operation is limited in time and in scope.;Barack Obama;time
Science is knowledge arranged and classified according to truth, facts, and the general laws of nature.;Luther Burbank;science
In a drama of the highest order there is little food for censure or hatred it teaches rather self-knowledge and self-respect.;Percy Bysshe Shelley;food
I feel like I still am struggling in a lot of different ways. I still have to fight for certain things. Certain jobs. At least I'm working and I'm thankful for that.;Gina Gershon;thankful
Faith is love taking the form of aspiration.;William Ellery Channing;love
I need to be cheered up a lot. I think funny people are people who need to be cheered up.;Lynda Barry;funny
It is possible to fly without motors, but not without knowledge and skill.;Wilbur Wright;knowledge
My two secrets to staying healthy: wash your hands all the time. And, if you can't, use Purell or one of the sanitizers. And the other is hot peppers. I eat a lot of hot peppers. I for some reason started doing that in 1992, and I swear by it.;Hillary Clinton;time
When I was going on auditions, it was nerve-racking. I'd always say to my mom that it would be awesome if I could get a series. When Modern Family came along, I said, 'You know what, Mom? I believe I'm going to get this role.';Rico Rodriguez;mom
Wherever smart people work, doors are unlocked.;Steve Wozniak;work
I love to go to Washington - if only to be near my money.;Bob Hope;money
If my accent betrayed my foreign birth, it also stamped me as an enemy, in the imagination of the producers.;Bela Lugosi;imagination
We continue to shape our personality all our life. If we knew ourselves perfectly, we should die.;Albert Camus;life
Fortune and love favor the brave.;Ovid;love
I get recognised sometimes, and that's really cool. I've tried certain disguises, but that doesn't work.;Rupert Grint;cool
To err is human. To blame someone else is politics.;Hubert H. Humphrey;politics
If they exert it not for good, they will for evil if they advance not knowledge, they will perpetuate ignorance.;Frances Wright;knowledge
Make no mistake, most women are well aware that they've never had it so good when they enter a spa or salon, it is purely a hair/nails thing, a prelude to an evening of guilt-free fun.;Julie Burchill;women
We never really had any kind of a Christmas. This is one part where my memory fails me completely.;Frank McCourt;christmas
One of the most beautiful passages of Rousseau is that in the sixth book of Confessions, where he describes the awakening in him of the literary sense. Of such wisdom, the poetic passion, the desire of beauty, the love of art for its own sake, has most.;Walter Pater;beauty
Sinn Fein has demonstrated the ability to play a leadership role as part of a popular movement towards peace, equality and justice.;Gerry Adams;equality
I was never interested in making cool, distilled, pure objects.;Martin Puryear;cool
I've directed seven movies and know a thing or two about dealing with unexpected crises.;Penny Marshall;movies
You may not be able to change a situation, but with humor you can change your attitude about it.;Allen Klein;change
Success is simply a matter of luck. Ask any failure.;Earl Wilson;success
I propose that the government should get out of the business of marrying people and, instead, only give legal status to civil unions.;Tony Campolo;business
Everything that used to be a sin is now a disease.;Bill Maher;funny
Close contact between science and the practice of collective farms and State farms creates inexhaustible opportunities for the development of theoretical knowledge, enabling us to learn ever more and more about the nature of living bodies and the soil.;Trofim Lysenko;knowledge
Before, it was just about making the films - and now it's releasing them. Which is a steep learning curve.;Jessica Chastain;learning
Some guys say beauty is only skin deep. But when you walk into a party, you don't see somebody's brain. The initial contact has to be the sniffing.;James Caan;beauty
Class struggle: external peace, international solidarity, peace among peoples. This is the sacred slogan of international socialist democracy that liberates nations.;Karl Liebknecht;peace
I will always desire to play with Bruce Springsteen. He's the most inspirational, most dedicated, most committed and most focused artist I've ever seen. I like to be around people like that.;Max Weinberg;inspirational
Unless there is recognition that women are most vulnerable... and you do something about social and cultural equality for women, you're never going to defeat this pandemic.;Stephen Lewis;equality
I'm not going to have a perfect career. It's better to be Billy Wilder and make lots of movies and have five or six great ones than to make so few movies that when you make a bad one it crushes you.;Jason Reitman;movies
The ultimate end of all revolutionary social change is to establish the sanctity of human life, the dignity of man, the right of every human being to liberty and well-being.;Emma Goldman;change
Americans appreciate the way our friends around the world are sticking by us, and we all hope for their continued support in what's going to be some very trying times.;Joe Lando;hope
I don't think I really know just how cool Satan really was when I was in Junior High School. Now, thanks to Marilyn Manson, it's no longer a secret.;Jim Coleman;cool
The more knowledge you have, the greater will be your fear of Allah.;Abu Bakr;knowledge
I just hope that I continue to keep a line between my private life and who I play, even if they are closely intertwined, and so I'm careful. I don't even know where my line is, but I know I have a line.;Lena Dunham;hope
I want everyone to tell me the truth, even if it costs him his job.;Samuel Goldwyn;truth
A woman's heart must be of such a size and no larger, else it must be pressed small, like Chinese feet her happiness is to be made as cakes are, by a fixed recipe.;George Eliot;happiness
I will honor Christmas in my heart, and try to keep it all the year.;Charles Dickens;christmas
I love change, I need it.;Rod Stewart;change
In my teens, I developed a passionate idolatry for a teacher of English literature. I wanted to do something that he would approve of more, so I thought I should be some sort of a scholar.;Trevor Nunn;teacher
I've always been intrigued by color and by interesting hair. I was one of those weird little girls doing my own hair at the age of 9. I was, like, getting weird gels and new brushes and cornrow holders. I would tweak and perm at the age of 13.;Nicki Minaj;age
I shoot a little bit, maybe two rolls, medium format, which is 20 pictures, and if it's not working, I change the position.;Annie Leibovitz;change
Watching your daughter being collected by her date feels like handing over a million dollar Stradivarius to a gorilla.;Jim Bishop;dating
I had great faith in Irish actors, that they'd be hip to the whole theatre thing, and they are. I had no illusions of coming over here as some kind of big shot. It's been a learning experience for me too.;Christopher Meloni;faith
I think that sense of humor is important in marriage. A sense of humor gets people through marriage.;Connie Britton;marriage
Israel is no longer a people that dwells alone, and has to join the global journey toward peace, reconciliation and international cooperation.;Yitzhak Rabin;peace
Narcissist: psychoanalytic term for the person who loves himself more than his analyst considered to be the manifestation of a dire mental disease whose successful treatment depends on the patient learning to love the analyst more and himself less.;Thomas Szasz;learning
Hope is the thing with feathers that perches in the soul - and sings the tunes without the words - and never stops at all.;Emily Dickinson;hope
Friendship is always a sweet responsibility, never an opportunity.;Khalil Gibran;friendship
I think often sadness is a great place to get songs from.;Sarah McLachlan;music
If you love somebody, you love them. My parents had a 25-year age gap between them and my mum was the breadwinner, my dad the house husband. I'm a strong believer that a good relationship can work, whatever the situation.;Katherine Jenkins;relationship
How can you sing of amazing grace and all God's wonders without using your hands?;Mahalia Jackson;amazing
If we have a great idea, we'll go, 'Oh, this could be a cool movie.' Or really for us, it's more like, 'Oh, this is a really bad idea. Let's do this. This seems really stupid.';Trey Parker;cool
It were a real increase of human happiness, could all young men from the age of nineteen be covered under barrels, or rendered otherwise invisible and there left to follow their lawful studies and callings, till they emerged, sadder and wiser, at the age of twenty-five.;Thomas Carlyle;men
The first year or so on The Daily Show is pretty intense in terms of travel. You're going to the worst places in the country, talking to the craziest people in the world.;Rob Corddry;travel
Since the composer has said everything, if you discover everything, it will be enough and you will be a happy man. Don't try to say it's your taste, and because of that you are changing this or that. And I must say this respect is still there.;Kurt Masur;respect
Self-suggestion makes you master of yourself.;W. Clement Stone;wisdom
Ethnic prejudice has no place in sports, and baseball must recognize that truth if it is to maintain stature as a national game.;Branch Rickey;sports
No man is a success in business unless he loves his work.;Florence Scovel Shinn;business
