I believe all Americans who believe in freedom, tolerance and human rights have a responsibility to oppose bigotry and prejudice based on sexual orientation.;Coretta Scott King;freedom
America's fighting men and women sacrifice much to ensure that our great nation stays free. We owe a debt of gratitude to the soldiers that have paid the ultimate price for this cause, as well as for those who are blessed enough to return from the battlefield unscathed.;Allen Boyd;women
Life is really simple, but we insist on making it complicated.;Confucius;life
I became famous almost before I had a craft.;Farrah Fawcett;famous
I grew up on a farm in a small town where you do or say one thing and everybody knows about it. You see it happen, there's always the town gossip - 'Oh did you hear about so and so, or did you hear what went on in this household?' So I learned at a very young age just to keep my mouth shut.;Garrett Hedlund;age
If you're under 26, you can stay on your parents' plan. You can go back to school or get extra training without fear of a health catastrophe bankrupting your family. Over three million previously uninsured young adults are now on their parents' plans.;Kathleen Sebelius;health
You see so many earnest characters in movies all the time, everyone has a purpose.;Joaquin Phoenix;movies
In three words I can sum up everything I've learned about life: it goes on.;Robert Frost;life
You can't fake this music. You might be a great singer or a great musician but, in the need, that's got nothing to do with it. It's how you connect to the songs and to the history behind them.;Etta James;music
In times of great stress or adversity, it's always best to keep busy, to plow your anger and your energy into something positive.;Lee Iacocca;great
I dabbled in things like Howlin' Wolf, Cream and Led Zeppelin, but when I heard Son House and Robert Johnson, it blew my mind. It was something I'd been missing my whole life. That music made me discard everything else and just get down to the soul and honesty of the blues.;Jack White;music
Youngsters of the age of two and three are endowed with extraordinary strength. They can lift a dog twice their own weight and dump him into the bathtub.;Erma Bombeck;age
An art aims, above all, at producing something beautiful which affects not our feelings but the organ of pure contemplation, our imagination.;Eduard Hanslick;imagination
I don't know of many evangelicals who want to deny gay couples their legal rights. However, most of us don't want to call it marriage, because we think that word has religious connotations, and we're not ready to see it used in ways that offend us.;Tony Campolo;marriage
Maybe I fear things going wrong so much that I pre-empt them by not getting excited about them when they appear to be. going well.;Jack Dee;fear
I had a happy marriage and a nice wife. I accomplished everything you can. What more can you want?;Max Schmeling;marriage
Poetry surrounds us everywhere, but putting it on paper is, alas, not so easy as looking at it.;Vincent Van Gogh;poetry
In the Lamborghini I have to avoid certain roads because of pot holes, and there's nowhere to put my drink, no cup holder. And I'm not going to lie, it looks pretentious. I used to think it was cool to, like, drive it to dinner. Now? Like I really need to be looked at any more.;Danica Patrick;cool
It's impossible to move, to live, to operate at any level without leaving traces, bits, seemingly meaningless fragments of personal information.;William Gibson;technology
Small deeds done are better than great deeds planned.;Peter Marshall;great
I have sworn upon the altar of God, eternal hostility against every form of tyranny over the mind of man.;Thomas Jefferson;god
The best government is that which teaches us to govern ourselves.;Johann Wolfgang von Goethe;government
Trust is a big word for me. Loyalty and trust, for me, are everything. It's the core of what I'm about and what the people around me hopefully are about. It's a certain thing that gives you a sense of security. It's the biggest factor in everything I do.;Tommy Mottola;trust
Love makes your soul crawl out from its hiding place.;Zora Neale Hurston;love
Music is the career I'm lucky enough to get paid for, but I have other desires and passions.;Layne Staley;music
I am not a member of the CIA or any other intelligence agency.;James R. Bath;intelligence
God has been very good to me, for I never dwell upon anything wrong which a person has done, so as to remember it afterwards. If I do remember it, I always see some other virtue in that person.;Saint Teresa of Avila;god
It has been claimed at times that our modern age of technology facilitates dictatorship.;Henry A. Wallace;technology
The principle that human nature, in its psychological aspects, is nothing more than a product of history and given social relations removes all barriers to coercion and manipulation by the powerful.;Noam Chomsky;nature
The person who grieves suffers his passion to grow upon him he indulges it, he loves it but this never happens in the case of actual pain, which no man ever willingly endured for any considerable time.;Edmund Burke;time
I love to play music. So why endanger that with something like drugs?;Dave Grohl;music
I'm not claiming divinity. I've never claimed purity of soul. I've never claimed to have the answers to life. I only put out songs and answer questions as honestly as I can... But I still believe in peace, love and understanding.;John Lennon;peace
How shall I be able to rule over others, that have not full power and command of myself?;Francois Rabelais;power
While the resurrection promises us a new and perfect life in the future, God loves us too much to leave us alone to contend with the pain, guilt and loneliness of our present life.;Josh McDowell;alone
Manners is the key thing. Say, for instance, when you're growing up, you're walking down the street, you've got to tell everybody good morning. Everybody. You can't pass one person.;Usain Bolt;good
Politics is the diversion of trivial men who, when they succeed at it, become important in the eyes of more trivial men.;George Jean Nathan;politics
We're sad about some of the losses of members of great seniority and distinction in the Congress, and some very new members, who will no longer be serving with us.;Nancy Pelosi;sad
To dance is to be out of yourself. Larger, more beautiful, more powerful. This is power, it is glory on earth and it is yours for the taking.;Agnes de Mille;power
The world can forgive practically anything except people who mind their own business.;Margaret Mitchell;business
Frisbeetarianism is the belief that when you die, your soul goes up on the roof and gets stuck.;George Carlin;funny
The United States of America will never be intimidated by thugs and assassins. The killers will fail, and the Iraqi people will live in freedom.;George W. Bush;freedom
If marriage can be redefined so that it no longer means a man and a woman but two men or two women, why stop there? Why not allow three men or a woman and two men to constitute a marriage?;Keith O'Brien;marriage
And even Moonstruck - for some reason the audience were just in the mood for a very romantic film, because it's one of the few romantic comedies to be nominated for a Best Picture Oscar.;Norman Jewison;romantic
Sometimes your dreams come true.;Frank Bruno;dreams
Patience is the best remedy for every trouble.;Plautus;best
Hesitation increases in relation to risk in equal proportion to age.;Ernest Hemingway;age
It's not always possible to sit down and eat at home in this day and age of fast-paced living, but if you are going to eat out, do so as a family and support all the great local places in your areas. I'll still eat at the same diner I did as a kid with my parents.;Michael Symon;home
Sorrow is knowledge, those that know the most must mourn the deepest, the tree of knowledge is not the tree of life.;Lord Byron;life
The soles of Neil Armstrong's boots on the moon made permanent impressions on our souls and in our national psyche. Ann and I watched those steps together on her parent's sofa. Like all Americans we went to bed that night knowing we lived in the greatest country in the history of the world. God bless Neil Armstrong.;Mitt Romney;history
Don't taunt the alligator until after you've crossed the creek.;Dan Rather;wisdom
Sometimes I think our problems are made worse by the kind of business we're in. Playing these road shows is a weird experience.;Loretta Lynn;business
Sabbath - a weekly festival having its origin in the fact that God made the world in six days and was arrested on the seventh.;Ambrose Bierce;god
I'm from a small town so, like, everyone's married with children or about to have children. So it's a little hard when you go home and people are like - and that's why people think I'm gay - because they're like 'Why aren't you married?' And I'm like, 'it doesn't happen for everyone right off the bat.';Kelly Clarkson;home
Women are treated differently by society for exactly the same reason that children and the mentally handicapped are treated differently.;Scott Adams;women
My parents were drawn to the idea that there was space and opportunity in Australia. For the meagre sum of &pound10, you could sail your entire family out to Australia, so that's what my father chose to do.;Hugh Jackman;family
The design of Rhetoric is to remove those Prejudices that lie in the way of Truth, to Reduce the Passions to the Government of Reasons to place our Subject in a Right Light, and excite our Hearers to a due consideration of it.;Mary Astell;truth
I realize that humor isn't for everyone. It's only for people who want to have fun, enjoy life, and feel alive.;Anne Wilson Schaef;humor
I had an amazing childhood, lots of love. But my dad worked his tail off, getting up at 4 in the morning and going off at 5, 6 o'clock, yet he always had time to spend with his kids and his wife.;Criss Angel;morning
Let's be naughty and save Santa the trip.;Gary Allan;christmas
I was sent to a nice Church of England girls' school and at that time, after university, a woman was expected to become a teacher, a nurse or a missionary - prior to marriage.;Kate Adie;marriage
If you're happy, if you're feeling good, then nothing else matters.;Robin Wright Penn;health
I think there's a lot of work to be done with our societies. My biggest passions are the environment and health. And when I say 'health' I mean the secrets behind health and our food system.;Shailene Woodley;food
We can't command our love, but we can our actions.;Arthur Conan Doyle;love
The truth is of course is that there is no journey. We are arriving and departing all at the same time.;David Bowie;truth
I'm so grateful for what Disney gave me and the experiences that I got, but at the end of the day, I can do so much more than what I did on that channel and in those movies.;Ashley Tisdale;movies
I don't know of many evangelicals who want to deny gay couples their legal rights. However, most of us don't want to call it marriage, because we think that word has religious connotations, and we're not ready to see it used in ways that offend us.;Tony Campolo;legal
Where there is a will there is a lawsuit.;Addison Mizner;legal
I'm sure I have a process, but it mostly takes place in my dreams.;William H. Macy;dreams
I saw him... at peace in my armchair. I remember wishing he could stay in peace like that forever. I had a feeling of easing his burden with my strength.;Dennis Nilsen;strength
You teach best what you most need to learn.;Richard Bach;best
The fallback position in politics is if you don't know what you want to be about, and if you don't know what your vision is, go at somebody else.;Karl Rove;politics
I love clothes, but I don't know what to put on myself, let alone others. I have a lot of help getting dressed.;Jennifer Aniston;alone
Masood Ahmed brings to the position of director of external relations extensive experience gained in a range of senior positions in international finance and development.;Rodrigo Rato;finance
Having to travel so much plays havoc with your personal life.;Renee Fleming;travel
This used to be a government of checks and balances. Now it's all checks and no balances.;Gracie Allen;government
I have no fear of photography as long as it cannot be used in heaven and in hell.;Edvard Munch;fear
My mom was a source of strength.She showed me by example that women, regardless of how difficult life may get, can do it all.;Gloria Estefan;strength
The only other time I can recall my dad getting upset at me was when I missed a hockey practice. My parents were away, so my buddy and I decided to skip it. I never told my dad about it, but he found out from the coach.;Mike Weir;dad
I think I thought it would be important for electronics as we knew it then, but that was a much simpler business and electronics was mostly radio and television and the first computers.;Jack Kilby;business
In securing the future of the planet, we secure happiness for ourselves. One of the aims of the Greens is to turn around the tide of pessimism amongst the young people of the world.;Bob Brown;happiness
I had an almost fetishistic attraction to film technology.;Lars von Trier;technology
The funny thing is, Dennis Miller got me back into comedy.;Tommy Chong;funny
I'm coming from a place of total strength and humility now.;Robert Downey, Jr.;strength
We are a model country where gender equality is concerned.;Tarja Halonen;equality
My dad was my best friend and greatest role model. He was an amazing dad, coach, mentor, soldier, husband and friend.;Tiger Woods;amazing
I respect faith, but doubt is what gives you an education.;Wilson Mizner;respect
Much good art got made while money ruled I like a lot of it, and hardship and poverty aren't virtues. The good news is that, since almost no one will be selling art, artists - especially emerging ones - won't have to think about turning out a consistent style or creating a brand. They'll be able to experiment as much as they want.;Jerry Saltz;money
We are so accustomed to think of religion as a thing between individual men and God that we can hardly enter into the idea of a religion in which a whole nation in its national organisation appears as the religious unit.;William Robertson Smith;religion
Faith is a state of openness or trust.;Alan Watts;trust
So I won an Oscar. It's amazing. I've got that for the rest of my life for a performance I am proud of. It nearly killed me. I am really proud of the film. That's it, moving on.;Kate Winslet;movingon
Success is getting what you want. Happiness is wanting what you get.;Dale Carnegie;happiness
The world of men is dreaming, it has gone mad in its sleep, and a snake is strangling it, but it can't wake up.;David Herbert Lawrence;dreams
Wit is educated insolence.;Aristotle;intelligence
Happiness lies first of all in health.;George William Curtis;happiness
Madonna is a pro. I don't like her and have no respect for her but- I don't think she should be called a musician or a dancer or whatever you know, but I do have, well I do have respect for her ability to completely manipulate the media and have them work for her.;Jon Fishman;respect
As long as you are being true to yourself, you will always find happiness.;Amber Riley;happiness
Old age and sickness bring out the essential characteristics of a man.;Felix Frankfurter;age
My mom is a really good cook. I didn't get the cooking gene, but she cooks this really amazing dinner every Christmas, and that's always really fun.;Miranda Cosgrove;christmas
My dad was very fun and very adventurous, and from a formative age I learned to value men who would do things on a whim.;Rachel Hunter;dad
I had my moments when I got very frightened that I would not recover.;Fran Drescher;health
We may not always agree with every one of our neighbors. That's life. And it's part of living in such a diverse and dense city. But we also recognize that part of being a New Yorker is living with your neighbors in mutual respect and tolerance. It was exactly that spirit of openness and acceptance that was attacked on 9/11, 2001.;Michael Bloomberg;respect
Smart women love smart men more than smart men love smart women.;Natalie Portman;dating
If you look at the purported dangers of salt or fat, there is no consensus of support in scientific literature. So I would ask first: 'Is it possible to have an informed government that actually follows the science?' From what I've seen, it's not likely.;Tim Ferriss;science
History will have to record that the greatest tragedy of this period of social transition was not the strident clamor of the bad people, but the appalling silence of the good people.;Martin Luther King, Jr.;history
When freedom does not have a purpose, when it does not wish to know anything about the rule of law engraved in the hearts of men and women, when it does not listen to the voice of conscience, it turns against humanity and society.;Pope John Paul II;men
Thanksgiving is a time when the world gets to see just how blessed and how workable the Christian system is. The emphasis is not on giving or buying, but on being thankful and expressing that appreciation to God and to one another.;John Clayton;thanksgiving
Mexican food is far more varied than people think. It changes like dialects. I was brought up in Jalisco by the sea on a basic diet - tomatoes, chillis, peppers of every size and rice, which is a Mexican staple. The Pacific coast has a huge array of seafood.;Gael Garcia Bernal;food
What is needed, rather than running away or controlling or suppressing or any other resistance, is understanding fear that means, watch it, learn about it, come directly into contact with it. We are to learn about fear, not how to escape from it.;Jiddu Krishnamurti;fear
A pencil and rubber are of more use to thought than a battalion of assistants. To happiness the same applies as to truth: one does not have it, but is in it.;Theodor Adorno;truth
Happiness isn't something you experience it's something you remember.;Oscar Levant;experience
Although as a sailor I despised politics - for I loved my sailor's life and still love it today - conditions forced me to take up a definite attitude towards political problems.;Fritz Sauckel;attitude
But, alas! what poor Woman is ever taught that she should have a higher Design than to get her a Husband?;Mary Astell;design
As a kid, I always loved serialized books. It's the reason why people love 'Harry Potter.' Serialization is amazing. It works in television. It works in film and it works in books. Especially when you're a young kid, you get attached to these characters.;Mindy Kaling;amazing
Most people read poetry listening for echoes because the echoes are familiar to them. They wade through it the way a boy wades through water, feeling with his toes for the bottom: The echoes are the bottom.;Wallace Stevens;poetry
Education is all a matter of building bridges.;Ralph Ellison;education
Well first of all, tell me, is there some society you know of that doesn't run on greed? You think Russia doesn't run on greed? You think China doesn't run on greed? What is greed?;Milton Friedman;society
But I have tried to go over it very carefully, not merely what the evidence is, but with psychoanalysts and psychologists, and I think we're just about all agreed that Lincoln and Speed did not have a homosexual relationship.;David Herbert Donald;relationship
Science is the international language, so when we are able to convince countries that good decision-making for human health and animal health is based upon science, that's a real success story for us.;Mike Johanns;science
And I can tell you that history will back up what I'm about to say and that is that there is no government run by conservatives, Republicans, put whoever you want there, if you give government the opportunity to spend more money than it has, it will do it. It will do it every time.;Marco Rubio;history
Most of the debate over the cultures of death and life is about process. The debate focuses on the technology available to determine how we prolong life and how and when we end it.;Suzanne Fields;technology
Give us equality of enjoyment, equal right to expansion - it is as necessary to our prosperity as yours.;Robert Toombs;equality
Marriage is not a noun it's a verb. It isn't something you get. It's something you do. It's the way you love your partner every day.;Barbara de Angelis;love
To give pain is the tyranny to make happy, the true empire of beauty.;Samuel Butler;beauty
People who drink to drown their sorrow should be told that sorrow knows how to swim.;Ann Landers;sympathy
A man that studieth revenge keeps his own wounds green.;Francis Bacon;anger
I think first and foremost everybody should understand that Canadians are strongly committed to the system of universal health insurance, to the principle that your ability to pay does not determine your access to critical medical service.;Stephen Harper;health
A joke is a very serious thing.;Winston Churchill;humor
All mankind love a lover.;Ralph Waldo Emerson;love
Life is largely a matter of expectation.;Horace;life
I think government has a major role to play in helping us with the pursuit of happiness.;William Weld;happiness
It's a tricky place, especially the last sector. I wasn't happy in practice. I wasn't happy with the car and I wasn't happy with myself. But I always thought there was more in the car.;Sebastian Vettel;car
We love life, not because we are used to living but because we are used to loving.;Friedrich Nietzsche;life
The forces in a capitalist society, if left unchecked, tend to make the rich richer and the poor poorer.;Jawaharlal Nehru;society
Eccentricity has always abounded when and where strength of character had abounded and the amount of eccentricity in a society has generally been proportional to the amount of genius, mental vigor, and courage which it contained.;John Stuart Mill;courage
He who builds a masjid in the way of Allah, God will build a house for him in the paradise.;Abu Bakr;god
This is God's world, not Satan's. Christians are the lawful heirs, not non-Christians.;Gary North;religion
Customers don't know what they want. There's plenty of good psychology research that shows that people are not able to accurately predict how they would behave in the future. So asking them, 'Would you buy my product if it had these three features?' or 'How would you react if we changed our product this way?' is a waste of time. They don't know.;Eric Ries;future
Certainly, anyone whom I've witnessed, who has gone through something horrible and life-changing, has a sense of ironic humor, or an ability to look at the peculiarities of the world and find humor in it.;Christopher Heyerdahl;humor
Here is the test to find whether your mission on Earth is finished: if you're alive, it isn't.;Richard Bach;life
I think success has no rules, but you can learn a great deal from failure.;Jean Kerr;success
When I approach a child, he inspires in me two sentiments tenderness for what he is, and respect for what he may become.;Louis Pasteur;respect
Perhaps we don't need these religious concoctions to pillow the fear of death. Just the fact that there is an unknown, and something greater, can bring a feeling of peace. That's enough for me.;Brad Pitt;death
And, if we have any evidence that the wisdom which formed the plan is in the man, we have the very same evidence, that the power which executed it is in him also.;Thomas Reid;wisdom
I can not believe that war is the best solution. No one won the last war, and no one will win the next war.;Eleanor Roosevelt;war
I'm not into politics but I am committed to a cause: ensuring design technology and engineering stays on the U.K. curriculum, alongside science and maths - grounding abstract theory, merging the practical with the academic.;James Dyson;politics
I get appalled when I see good drivers being left on the sidelines because they haven't come up with the half million to a million to put themselves in a competitive car.;John Surtees;car
Obviously, CGI in the last ten years has gone through such leaps and bounds that today, people are looking for these kinds of movies to wow audiences with technology.;Avi Arad;technology
You're always tellin' me to go out more, Go ahead, get out and see the world, But then I think, why should I? I'd rather stay home and cry.;Gwen Stefani;home
I would like you all to give me a round of applause as I have not crashed my car in over 15 months.;Matthew Perry;car
Success is always something completely different to people. I feel like I've succeeded, if I'm doing something that makes me happy and I'm not lying to anybody.;Kristen Stewart;success
I have no ambition to govern men it is a painful and thankless office.;Thomas Jefferson;men
Love. Fall in love and stay in love. Write only what you love, and love what you write. The key word is love. You have to get up in the morning and write something you love, something to live for.;Ray Bradbury;love
Film and television are just different. Film is cool because it's a complete package. You know the beginning, middle, and end. You can plan it out more, which I like. But with television you get a new script every week, so it's constantly a mystery as to what you're going to be doing.;Austin Butler;cool
She is a friend of mind. She gather me, man. The pieces I am, she gather them and give them back to me in all the right order. It's good, you know, when you got a woman who is a friend of your mind.;Toni Morrison;good
The upside to anger? Getting it out of your system. You got to express your anger. Then you have room for more positive things. If I hold something in a long time, and then I speak it, it's amazing how the light shines so much brighter.;Reba McEntire;anger
Today, Academies of Science use their influence around the world in support of human rights.;John Charles Polanyi;science
Not the power to remember, but its very opposite, the power to forget, is a necessary condition for our existence.;Saint Basil;power
My last public performance for money was in 1967. For free, it was 1972, with the exception of two little one-shot, one-song things. But that's just for friends, out of friendship for the people involved, and also because it was fun.;Tom Lehrer;friendship
Jehovah God is truly rich far beyond the imagination of humankind.;Joseph Franklin Rutherford;imagination
Jobs for every American is doomed to failure because of modern automation and production. We ought to recognize it and create an income-maintenance system so every single American has the dignity and the wherewithal for shelter, basic food, and medical care. I'm talking about welfare for all. Without it, you're going to have warfare for all.;Jerry Brown;medical
I want to live my life so that my nights are not full of regrets.;David Herbert Lawrence;life
Every morning I wake at 6am or 6.30am, champing at the bit.;John Grisham;morning
Our greatest happiness does not depend on the condition of life in which chance has placed us, but is always the result of a good conscience, good health, occupation, and freedom in all just pursuits.;Thomas Jefferson;good
Joy is a net of love by which you can catch souls.;Mother Teresa;love
Every time I see an adult on a bicycle, I no longer despair for the future of the human race.;H. G. Wells;funny
Amazingly when you add life and consciousness to the equation you can actually explain some of the biggest puzzles of science.;Robert Lanza;amazing
It is part of my faith as a Muslim to try to help those who are suffering from poverty or economic or political injustice.;Cat Stevens;faith
Probably the most visible example of unintended consequences, is what happens every time humans try to change the natural ecology of a place.;Margaret J. Wheatley;change
Time spent with cats is never wasted.;Sigmund Freud;time
It is a mistake to suppose that men succeed through success they much oftener succeed through failures. Precept, study, advice, and example could never have taught them so well as failure has done.;Samuel Smiles;failure
Let judges secretly despair of justice: their verdicts will be more acute. Let generals secretly despair of triumph killing will be defamed. Let priests secretly despair of faith: their compassion will be true.;Leonard Cohen;faith
Romantic love is painful.;will.i.am;romantic
It's really a sad story, and I liked that. The songs on this album talk about relationships in every aspect.;Aaliyah;sad
I love getting dressed up. Being a pop star is the most brilliant job for that. A lot of girls love shopping, but they might see the most amazing outfit and think, 'When am I going to wear that?', so it's my duty to exploit the fact I do have events I can wear these things to.;Sophie Ellis-Bextor;amazing
Only a mediocre person is always at his best.;W. Somerset Maugham;best
Failure is more frequently from want of energy than want of capital.;Daniel Webster;failure
I think for business reasons, fiscal reasons, I think these cable networks can take greater risks and I think with a risk comes better programming. And I think USA has got an amazing identity to it now that is clearly defined with its 'Characters welcome' tag.;Tim DeKay;amazing
My humanitarian work evolved from being with my family. My mom, my dad, they really set a great example for giving back. My mom was a nurse, my dad was a school teacher. But my mom did a lot of things for geriatrics and elderly people. She would do home visits for free.;Cat Cora;family
If you don't want to work you have to work to earn enough money so that you won't have to work.;Ogden Nash;work
Before I went to jail, I was active in politics as a member of South Africa's leading organization - and I was generally busy from 7 A.M. until midnight. I never had time to sit and think.;Nelson Mandela;time
Homer is new this morning, and perhaps nothing is as old as today's newspaper.;Charles Peguy;morning
The quarrels of lovers are the renewal of love.;Jean Racine;love
I don't have dreams. How can I say it? I myself am a dream.;Ayumi Hamasaki;dreams
I concentrate on exercises from the waist down, since that is the laziest part of a woman's body.;Tina Louise;fitness
Many people consider the things government does for them to be social progress but they regard the things government does for others as socialism.;Earl Warren;government
This is the precept by which I have lived: Prepare for the worst expect the best and take what comes.;Hannah Arendt;best
All lasting business is built on friendship.;Alfred A. Montapert;friendship
Energy and environmental regulation, transportation, and broadband policy all benefit when legislators have a basic grounding in the technical concepts behind business models, products, and innovation.;John Sununu;business
The trick of this thing and the beauty of this thing is that it's a cowboy movie first and then stuff happens. Even after stuff happens it doesn't change - it hasn't suddenly changed into another kind of movie. It's still a cowboy movie. And that's what's incredible about it because nobody has done that before, that's new territory.;Harrison Ford;beauty
