All of the women on The Apprentice flirted with me - consciously or unconsciously. That's to be expected.;Donald Trump;women
Most American children suffer too much mother and too little father.;Gloria Steinem;parenting
We would like to live as we once lived, but history will not permit it.;John F. Kennedy;history
Acquire a government over your ideas, that they may come down when they are called, and depart when they are bidden.;Isaac Watts;government
My strength was that I am more balanced and calmer than most other riders.;Miguel Indurain;strength
Guilt for being rich, and guilt thinking that perhaps love and peace isn't enough and you have to go and get shot or something.;John Lennon;peace
I'm thankful that my memory is good because my vision is going.;Paula Poundstone;thankful
Books and movies are different art forms with different rules. And because of that, they never translate exactly.;Tom Clancy;movies
I pretty much borrow my entire beauty regime from my mom.;Rashida Jones;mom
Everyone wants to look their best, everyone has dreams of wanting to look like something else. But we are who we are.;Samantha Morton;dreams
There are many truths of which the full meaning cannot be realized until personal experience has brought it home.;John Stuart Mill;home
I know that many of you do wear such a cross of Christ, not in any ostentatious way, not in a way that might harm you at your work or recreation, but a simple indication that you value the role of Jesus Christ in the history of the world, that you are trying to live by Christ's standards in your own daily life.;Keith O'Brien;easter
Like every aspect of cancer I've weathered thus far, today's experience was not at all demoralizing, expensive or humiliating. No, it was just plain fun.;April Winchell;experience
Our imagination just needs space. It's all it needs, that moment where you just sort of stare into the distance where your brain gets to sort of somehow rise up.;Glen Hansard;imagination
For evil to flourish, it only requires good men to do nothing.;Simon Wiesenthal;men
If I agree to dispose of any part of our land to the white people I would feel guilty of taking food away from our children's mouths, and I do not wish to be that mean.;Sitting Bull;food
I hate to say this, but I'll repeat it: After death, all we know that you do is stink.;Jack Kevorkian;death
I have a very close relationship with my parents.;Caroline Wozniacki;relationship
With 'Twilight,' you have these massive tomes that you have to condense. With 'Penoza,' we had an eight episode Dutch series that, just for the pilot alone, I condensed three episodes. So, there's a lot of filling in and a ton of invention that has to happen to fill out eight episodes.;Melissa Rosenberg;alone
Before my teen years, I was losing my hearing pretty quickly, and I was getting very, very angry. I was beginning to become an angry person because of that.;Evelyn Glennie;teen
Now I can do no more. We must trust to the Great Disposer of all events and the justice of our cause. I thank God for this opportunity of doing my duty.;Horatio Nelson;trust
Sweater, n.: garment worn by child when its mother is feeling chilly.;Ambrose Bierce;mom
As with anything creative, change is inevitable.;Enya;change
My way of joking is to tell the truth. That's the funniest joke in the world.;Muhammad Ali;truth
I always think, when there's stuff that people don't like, I always say that if I have another success, I'll enjoy it more, but you don't really.;Danny Boyle;success
The best part of the art of living is to know how to grow old gracefully.;Eric Hoffer;art
I feel like I don't watch that many shows with death.;Lena Dunham;death
