As I travel around Idaho and visit with seniors, I hear almost universal concern about the rising cost of health care, particularly the cost of prescription drugs.;Michael K. Simpson;health
People living deeply have no fear of death.;Anais Nin;fear
An oppressive government is more to be feared than a tiger.;Confucius;government
I think that the reason for my success is that I am really not aspirational. I am inspirational in that the people at home feel like they can really relate to me.;Rosie O'Donnell;inspirational
In God's world, for those who are in earnest, there is no failure. No work truly done, no word earnestly spoken, no sacrifice freely made, was ever made in vain.;Frederick William Robertson;failure
The American audience has really opened up to women being A.) funny and B.) kinda crude. 'Bridesmaids' is R-rated, and I think it was a major coup for women to have an R-rated comedy that did really well. Same as 'Bad Teacher.';Chris Pratt;teacher
Planning to play: that's what saving for retirement is today - and it is antithetical to the nature of play, fully within the definition of work, and blissfully ignorant of the reality of death.;John Thorn;death
After all those years as a woman hearing 'not thin enough, not pretty enough, not smart enough, not this enough, not that enough,' almost overnight I woke up one morning and thought, 'I'm enough.';Anna Quindlen;women
There is a computer disease that anybody who works with computers knows about. It's a very serious disease and it interferes completely with the work. The trouble with computers is that you 'play' with them!;Richard P. Feynman;computers
Pamela Anderson Lee released a statement confirming that she has had her breast implants removed. Doctors say that Pamela is doing fine and that her old implants are now dating Charlie Sheen.;Conan O'Brien;dating
American movies and music deliver themes of freedom, innocence, and power that appeal to others - partly because America itself was put together out of a multiplicity of national traditions.;Todd Gitlin;movies
She tells enough white lies to ice a wedding cake.;Margot Asquith;wedding
Take care to sell your horse before he dies. The art of life is passing losses on.;Robert Frost;art
I apologize for being obvious, but every time I watch the curtain come down on even a halfway decent production of a Shakespeare play I feel a little sorrowful that I'll never know the man, or any man of such warm intelligence.;Ian Mcewan;intelligence
I want to get old gracefully. I want to have good posture, I want to be healthy and be an example to my children.;Sting;age
From the solemn gloom of the temple children run out to sit in the dust, God watches them play and forgets the priest.;Rabindranath Tagore;god
Knowledge is only one half. Faith is the other.;Novalis;faith
Man is born passionate of body, but with an innate though secret tendency to the love of Good in his main-spring of Mind. But God help us all! It is at present a sad jar of atoms.;Lord Byron;god
Most sailing ships take what they call trainees, who pay to be part of the crew. The Picton Castle takes people who are absolutely raw recruits. But you can't just ride along. You're learning to steer the ship, navigation you're pulling lines, keeping a lookout in the galley you're cooking.;Billy Campbell;learning
A man from a primitive culture who sees an automobile might guess that it was powered by the wind or by an antelope hidden under the car, but when he opens up the hood and sees the engine he immediately realizes that it was designed.;Michael Behe;car
Science is but an image of the truth.;Francis Bacon;science
If you want to know the taste of a pear, you must change the pear by eating it yourself. If you want to know the theory and methods of revolution, you must take part in revolution. All genuine knowledge originates in direct experience.;Mao Zedong;change
Partly because his life ended before the age of 50, Hamilton was defined by the other founding fathers, and he managed, with amazing consistency, to alienate most of them.;Ron Chernow;amazing
People who have car collections - I never understood that. I always thought that was unnecessary. It's not beautiful, it's not creative. It's just showing how much money you've got.;Daniel Radcliffe;car
I feel sorry sometimes for these sportsmen and women who put in just as much effort as the footballers. For example, athletes train at least as hard as footballers but have to be happy if they can earn enough to finance a decent education.;Angela Merkel;finance
The paradox is really the pathos of intellectual life and just as only great souls are exposed to passions it is only the great thinker who is exposed to what I call paradoxes, which are nothing else than grandiose thoughts in embryo.;Soren Kierkegaard;great
But who can paint like Nature? Can imagination boast, amid its gay creation, hues like hers?;James Thomson;imagination
The government has convinced parents that at some point it's no longer their responsibility. And in fact, they force them, in many respects, to turn their children over to the public education system and wrest control from them and block them out of participation of that. That has to change or education will not improve in this country.;Rick Santorum;education
It's funny, because '1600 Penn' was the first time I really started to read the reviews, because I am an executive producer and I wanted to see what people were enjoying and not enjoying as a means to an end, right?;Josh Gad;funny
Every week I read about myself in a magazine, about something that I haven't done or some place that I've never been or don't even know. It's just gossip, rumors, egos, and politics.;Hilary Duff;politics
I'm a parent, and I try to take care of my health and keep my life in order. In the last few years I've really had to decide what's important to me, and it seems to me that my family and my health are top on the list. And those have nothing to do with show business.;Diana Ross;health
I think I'm a really hands-on mom.;Brooke Burke;mom
Great Britain had a much different situation than we do and did here in the United States, in that they had literally thousands of infected animals with human health risks. Their infectivity in this disease happened before very much was known about it.;Ann Veneman;health
I am all about health... and to me, size is not what defines your health.;Teri Hatcher;health
I find America falling in love with a TV show flattering and interesting, but at the same time a little sad.;David Schwimmer;sad
When a man's knowledge is not in order, the more of it he has the greater will be his confusion.;Herbert Spencer;knowledge
You travel across the country, you visit departments, you give talks, you talk about the work at your laboratory - what's going on, what the opportunities are there - you talk about your own research.;Frank Press;travel
Though every legal task demands this skill, it is especially important in the effort to frame public policy in a way that is properly responsive to human needs and predicaments. The question is always: How will the general rule work in practice?;Elliot Richardson;legal
Conserving energy and thus saving money, reducing consumption of unnecessary products and packaging and shifting to a clean-energy economy would likely hurt the bottom line of polluting industries, but would undoubtedly have positive effects for most of us.;David Suzuki;positive
I think I've got my business notions and my sense for that sort of thing from my dad. My dad never had a chance to go to school. He couldn't read and write. But he was so smart. He was just one of those people that could just make the most of anything and everything that he had to work with.;Dolly Parton;business
The dreams which reveal the supernatural are promises and messages that God sends us directly: they are nothing but His angels, His ministering spirits , who usually appear to us when we are in a great predicament.;Paracelsus;dreams
Advertising: the science of arresting the human intelligence long enough to get money from it.;Stephen Leacock;money
Weather forecast for tonight: dark.;George Carlin;funny
Now will I rehearse before you a very ancient Breton Lay. As the tale was told to me, so, in turn, will I tell it over again, to the best of my art and knowledge. Hearken now to my story, its why and its reason.;Marie de France;knowledge
