Some people feel that what we're doing makes no sense, that it's just a waste of money. But it's working.;Calvin Klein;money
When I sent those scripts, that was the lowest point of my life. We'd just had our second son, and when I went to collect them from hospital, I went to the bank to try and get some money to buy some diapers, the screen showed I've got $26 left.;Ang Lee;money
In less enlightened times, the best way to impress women was to own a hot car. But women wised up and realized it was better to buy their own hot cars so they wouldn't have to ride around with jerks.;Scott Adams;best
In suggesting gifts: Money is appropriate, and one size fits all.;William Randolph Hearst;money
If you have learned how to disagree without being disagreeable, then you have discovered the secrete of getting along - whether it be business, family relations, or life itself.;Bernard Meltzer;family
There's a beauty in being part of a band, when there's equality and trust.;Scott Weiland;equality
Endeavour to be faithful, and if there is any beauty in your thought, your style will be beautiful if there is any real emotion to express, the expression will be moving.;George Henry Lewes;beauty
I'm fascinated with all kinds of religion, but I'm not committed to any specific one.;Sheryl Lee;religion
All this stuff is so mind-blowing to me that I get to do in my life. Throwing the first pitch out at the White Sox game on a random Wednesday? Like who am I? How did I get this life? I'm glad I'm not jaded, and little kids are the least jaded people in the entire world, so it's fun to be around people that still find wonder in how cool things are.;Jonah Hill;cool
Failure is unimportant. It takes courage to make a fool of yourself.;Charlie Chaplin;failure
I can't drag myself away from 'Final Cut Pro.' It is a digital video editing system. I am obsessed with it, but I am always away from home, and I can't use it.;Margaret Cho;home
Leadership is practiced not so much in words as in attitude and in actions.;Harold S. Geneen;leadership
My grandparents got married at a very young age, and a lot of what I think about marriage is based on their relationship. I watched them over the years and saw how they dealt with everything together, as a team.;Kyle Chandler;age
I never intended for the Monster Ball to be a religious experience, it just became one.;Lady Gaga;experience
I think this society suffers so much from too much freedom, too many rights that allow people to be irresponsible.;Boyd Rice;freedom
The sons of Judah have to choose that God may again choose them. The divine principle of our race is action, choice, resolved memory.;George Eliot;god
You're now getting a new breed of people like Il Divo and Andrea Bocelli and I think that's why people feel less intimidated by classical music than they once did.;Katherine Jenkins;music
All my dreams are coming true all across the board for some reason.;Jay Electronica;dreams
As you become more clear about who you really are, you'll be better able to decide what is best for you - the first time around.;Oprah Winfrey;time
Dear Lord we beg but one boon more: Peace in the hearts of all men living, peace in the whole world this Thanksgiving.;Joseph Auslander;thanksgiving
I learned that the only way you are going to get anywhere in life is to work hard at it. Whether you're a musician, a writer, an athlete or a businessman, there is no getting around it. If you do, you'll win - if you don't, you won't.;Bruce Jenner;work
I can take any truth just don't lie to me.;Barbra Streisand;truth
If you don't design your own life plan, chances are you'll fall into someone else's plan. And guess what they have planned for you? Not much.;Jim Rohn;design
Vast is the field of Science. The more a man knows, the more he will find he has to know.;Samuel Richardson;science
I'm an amateur science enthusiast. I'm not even a professional enthusiast. I don't know anything I never even passed biology in high school. But I read the science section of the newspaper.;Dave Eggers;science
I put all my genius into my life I put only my talent into my works.;Oscar Wilde;life
There used to be this country called the Soviet Union it's not there anymore. Our technology was better than theirs.;Tom Clancy;technology
In action a great heart is the chief qualification. In work, a great head.;Arthur Schopenhauer;wisdom
'Healing,' Papa would tell me, 'is not a science, but the intuitive art of wooing nature.';W. H. Auden;art
All truth is not to be told at all times.;Samuel Butler;truth
Frankly, I don't trust any diet that doesn't allow sugar.;Bethenny Frankel;diet
My interest is in the future because I am going to spend the rest of my life there.;Charles Kettering;future
The freedom of all is essential to my freedom.;Mikhail Bakunin;freedom
A lot of people just go to movies that feed into their preexisting and not so noble needs and desires: They just go to action pictures, and things like that.;Roger Ebert;movies
I'm not a rock star. Sure I am, to a certain extent because of the situation, but when kids ask me how it feels to be a rock star, I say leave me alone, I'm not a rock star. I'm not in it for the fame, I'm in it because I like to play.;Eddie Van Halen;alone
Between two evils, I always pick the one I never tried before.;Mae West;funny
Do you know what it means to come home at night to a woman who'll give you a little love, a little affection, a little tenderness? It means you're in the wrong house, that's what it means.;Henny Youngman;marriage
I adore the theater and I am a painter. I think the two are made for a marriage of love. I will give all my soul to prove this once more.;Marc Chagall;marriage
It's amazing how much trouble you can get in when you don't have anything else to do.;Quincy Jones;amazing
How did it get so late so soon? Its night before its afternoon. December is here before its June. My goodness how the time has flewn. How did it get so late so soon?;Dr. Seuss;time
Do the best that you can in the place where you are, and be kind.;Scott Nearing;best
To take a photograph is to participate in another person's mortality, vulnerability, mutability. Precisely by slicing out this moment and freezing it, all photographs testify to time's relentless melt.;Susan Sontag;time
If I wasn't even famous or had any success, I would still wake up and put tons of make-up on, and put on a cool outfit. That's always been who I've been my whole life, so that's never gonna change. I love fashion. I love getting dressed up. I love Halloween, too.;Gwen Stefani;famous
It's pretty sad when you have to choose between the lesser of two evils.;Meg White;sad
I was never too keen on the British music press. They've called us a supermarket hype, and they used to suggest that we didn't write our own songs.;Freddie Mercury;music
Let a hundred flowers bloom, let a hundred schools of thought contend.;Mao Zedong;nature
Peace is not the absence of war, but a virtue based on strength of character.;Baruch Spinoza;strength
Access to books and the encouragement of the habit of reading: these two things are the first and most necessary steps in education and librarians, teachers and parents all over the country know it. It is our children's right and it is also our best hope and their best hope for the future.;Michael Morpurgo;education
Sometimes I think my husband is so amazing that I don't know why he's with me. I don't know whether I'm good enough. But if I make him happy, then I'm everything I want to be.;Angelina Jolie;amazing
We need real leadership, Democrat, Republican and independent to stand up and say, we have to live within our means.;Tom Coburn;leadership
I feel like I'm a much better person when I'm developing my imagination and my innocence and my vulnerability. I like that version of me better than the version where I'm just working on my analytical mind.;Brit Marling;imagination
The bass, no matter what kind of music you're playing, it just enhances the sound and makes everything sound more beautiful and full. When the bass stops, the bottom kind of drops out of everything.;Charlie Haden;music
I could do without 'cool' publications calling me 'mom jazz.' But I laughed all the way to the bank, baby.;Norah Jones;cool
The new republic should be based on diversity, respect and equal rights for all.;Evo Morales;respect
And whoever walks a furlong without sympathy walks to his own funeral drest in his shroud.;Walt Whitman;sympathy
Really, I have to laugh because there was a whole set of stories that made me sound like the Dragon Lady, you know, 'tough this and tough that.' Then there is this business about 'gooey.' The bottom line is I am a pragmatic idealist.;Madeleine Albright;business
Every genuine boy is a rebel and an anarch. If he were allowed to develop according to his own instincts, his own inclinations, society would undergo such a radical transformation as to make the adult revolutionary cower and cringe.;John Andrew Holmes;society
Time is precious, but truth is more precious than time.;Benjamin Disraeli;truth
The West has been able to bring Afghanistan a much better health service, better education, better roads, a better economy, though some have benefited more some have benefited less from that economic well-being in Afghanistan.;Hamid Karzai;education
People always accuse me of being motivational in a way, like it was a bad thing, but that's just how I was raised. My mom raised me in a positive environment, with lots of love in my heart, and that reflects in my music.;Lenny Kravitz;mom
It would be incredibly presumptuous and self-serving of me to believe that Facebook was the end of history. The only way it could possibly be the end of history is if it becomes some sort of artificial super intelligence that takes over the world.;Sean Parker;history
I'm not as angry as I used to be. But I can get in touch with that anger pretty quickly if I feel my space is being invaded or somebody is not treating me with the respect that I think I want.;Samuel L. Jackson;anger
In other words, a person who is fanatic in matters of religion, and clings to certain ideas about the nature of God and the universe, becomes a person who has no faith at all.;Alan Watts;god
I can be forced to live without happiness, but I will never consent to live without honor.;Pierre Corneille;happiness
We need transparency in government spending. We need to put each government expenditure online so every Floridian can see where their tax money is being spent.;Marco Rubio;government
The only way of living in a free society is to feel that you have the right to say and do stuff.;Salman Rushdie;society
A large part of acting is just pretending. You get to work with these other great make-believers, all making believe as hard as they can.;Jeff Bridges;work
I want kids of this generation to see that everything is cool, that there's some kind of unity in hip-hop. We all found something that's really important to us, and music is all we've really got.;Missy Elliot;cool
And yet, there are still people in American politics who, for some reason, cling to this belief that America is better off adopting the economic policies of nations whose people who immigrate here from there.;Marco Rubio;politics
The essence of the Hebrew Bible, transmitted by Christianity, is separation: between life and death, nature and God, good and evil, man and woman, and the holy and the profane.;Dennis Prager;nature
The only consistent hobby I've had is studying Spanish and French because of some delusion of grandeur to work around the world. I love sports but usually I'm looking for the next job.;William Sanderson;sports
When I said a few weeks ago that our people would eat cooking oil and olives if necessary, I didn't mean that there really would be only oil and olives. What I meant was that our people have the necessary patience to endure the current difficult situation. Palestinians would rather do without certain food items than their national rights.;Ismail Haniyeh;food
So, my style has hopefully changed over the years and it is more relaxed, and I do tend to smile and have more than one expression these days hopefully - which I didn't at the beginning.;Jo Brand;smile
I wouldn't know what to do on a date. I don't have the time. To make a relationship work, I'd have to give something up, and I'm not so sure I'm willing to do that.;Tim Gunn;relationship
One of the best parts of growing older? You can flirt all you like since you've become harmless.;Liz Smith;best
You may make some mistakes - but that doesn't make you a sinner. You've got the very nature of God on the inside of you.;Joel Osteen;god
Men are anxious to improve their circumstances, but are unwilling to improve themselves they therefore remain bound.;James Allen;men
Science is for those who learn, poetry is for those who know.;Joseph Roux;poetry
The essential element in personal magnetism is a consuming sincerity - an overwhelming faith in the importance of the work one has to do.;Bruce Barton;faith
I'm not skinny for the wrong reasons. It's not because I'm bulimic or anorexic or doing drugs. Compared to a lot of actresses my age, I'm actually overweight.;Lindsay Lohan;age
Children are our second chance to have a great parent-child relationship.;Laura Schlessinger;relationship
The main thing experience has taught me is that one has to sort of hone their relationship to time, you know.;John Frusciante;experience
Science is for those who learn, poetry is for those who know.;Joseph Roux;science
As a child, I had to get up early for school or work. I'd get ready by myself. I'd set my alarm to wake me up very early in the morning, and be off to work, the family driver driving me every morning. I did it alone, my parents never coming in to wake me up.;Janet Jackson;morning
Your aim will be knowledge and wisdom, not the reflected glamour of fame.;Abbott L. Lowell;wisdom
Don't let the fear of the time it will take to accomplish something stand in the way of your doing it. The time will pass anyway we might just as well put that passing time to the best possible use.;Earl Nightingale;best
Show me a great actor and I'll show you a lousy husband. Show me a great actress, and you've seen the devil.;W. C. Fields;great
We owe to the Middle Ages the two worst inventions of humanity - romantic love and gunpowder.;Andre Maurois;romantic
I'm not sure I can say there is a clean line between me as an individual and me as a lawyer.;Anita Hill;legal
Life is God's novel. Let him write it.;Isaac Bashevis Singer;god
Watching President Obama apologize last week for America's arrogance - before a French audience that owes its freedom to the sacrifices of Americans - helped convince me that he has a deep-seated antipathy toward American values and traditions.;Rick Santorum;freedom
Once I knew only darkness and stillness... my life was without past or future... but a little word from the fingers of another fell into my hand that clutched at emptiness, and my heart leaped to the rapture of living.;Helen Keller;future
Love is more pleasant than marriage for the same reason that novels are more amusing than history.;Nicolas Chamfort;marriage
The reason the art world doesn't respond to Kinkade is because none - not one - of his ideas about subject-matter, surface, color, composition, touch, scale, form, or skill is remotely original. They're all cliche and already told.;Jerry Saltz;art
There isn't any formula or method. You learn to love by loving - by paying attention and doing what one thereby discovers has to be done.;Aldous Huxley;love
What society doesn't realize is that in the past, ordinary people respected learning. They respected books, and they don't now, or not very much. That whole respect for serious literature and learning has disappeared.;Doris Lessing;learning
Without peace, all other dreams vanish and are reduced to ashes.;Jawaharlal Nehru;dreams
It is a melancholy truth that even great men have their poor relations.;Charles Dickens;great
If you really want something you just hang with it. We think our future's ahead and not behind.;Jerry Only;future
The United States and Israel have a unique relationship based on our mutual commitment to democracy, freedom, and peace. Therefore, just as our commitment to these principles must be steadfast, so must our support for Israel.;John Boehner;freedom
The very contradictions in my life are in some ways signs of God's mercy to me.;Thomas Merton;god
The Government of the absolute majority instead of the Government of the people is but the Government of the strongest interests and when not efficiently checked, it is the most tyrannical and oppressive that can be devised.;John C. Calhoun;government
Fishes live in the sea, as men do a-land the great ones eat up the little ones.;William Shakespeare;great
Silence is golden when you can't think of a good answer.;Muhammad Ali;good
Architecture is not an inspirational business, it's a rational procedure to do sensible and hopefully beautiful things that's all.;Harry Seidler;architecture
It's good that the first half of the speech emphasized freedom, because George W. Bush has been the global champion for freedom. As he said, if we don't fight tyranny it will not leave us alone in peace.;Ernest Istook;alone
Lead singers not only do the majority of the work, but their personalities are singled out and taken as the general attitude of the unit.;Martha Reeves;attitude
No duty is more urgent than that of returning thanks.;James Allen;thankful
The principle we call self-love never seeks anything external for the sake of the thing, but only as a means of happiness or good: particular affections rest in the external things themselves.;Joseph Butler;happiness
I'm on a search for my future ex-wife.;Richie Sambora;future
Most New Yorkers want to look amazing, and they want you to understand that they look amazing, but they also want you to stop staring at them.;Ellie Kemper;amazing
My dad was a huge country music fan, but he also had a band and he sang. So he'd listen to a lot of music and the songs that he'd learn for the band were more from the male artists. So my earliest country memories were Waylon Jennings, Conway Twitty, George Jones, Johnny Paycheck even.;Martina McBride;dad
When women are depressed, they eat or go shopping. Men invade another country. It's a whole different way of thinking.;Elayne Boosler;men
Any time you stop looking at evil as a black and white thing, it's helpful. So the fact that there won't be any obligatory Islamic terrorist stereotypes in movies any more, that'd be helpful.;John Cusack;movies
I keep my ideals, because in spite of everything I still believe that people are really good at heart.;Anne Frank;good
I mean I've seen 3D films so far and I think it's a long way to go before they replace actors. It's a funny thing with 3D, I haven't quite got it yet. Yet.;Daniel Radcliffe;funny
You can't be halfway in this business. If you don't meet the fans, you lose all you've got.;Loretta Lynn;business
A woman's best protection is a little money of her own.;Clare Boothe Luce;money
I am Jose Mourinho and I don't change. I arrive with all my qualities and my defects.;Jose Mourinho;change
I was emotionally and physically punched in the stomach. This is not a place where you go and deliver the lines and then you come back. It's kind of a life-changing experience. But it can't get better than this for any actor - this is like an opera.;Javier Bardem;experience
I'd rather learn from one bird how to sing than to teach ten thousand stars how not to dance.;e. e. cummings;learning
I should do something about the cigarettes I quite accept that it's bad for your health, but you know a moderate tipple is positively beneficial and, at certain times, absolutely essential.;Charles Kennedy;health
It's just really making sure I am doing the best job I can do as a dad. I do think that is my No. 1 job.;Tony Dungy;dad
To love for the sake of being loved is human, but to love for the sake of loving is angelic.;Alphonse de Lamartine;love
Part of the secret of a success in life is to eat what you like and let the food fight it out inside.;Mark Twain;food
I'm ultimately a widow and a single mother, who's not even getting to be a mother right now. I am so alone, it's freaky.;Courtney Love;alone
Well, first of all, making films is a collaborative process. You need people. You need people you trust and love and who are your friends. People you can work with.;Sean Durkin;trust
A chair is a very difficult object. A skyscraper is almost easier. That is why Chippendale is famous.;Ludwig Mies van der Rohe;famous
Furthermore, we believe that health care reform, again I said at the beginning of my remarks, that we sent the three pillars that the President's economic stabilization and job creation initiatives were education and innovation - innovation begins in the classroom - clean energy and climate, addressing the climate issues in an innovative way to keep us number one and competitive in the world with the new technology, and the third, first among equals I may say, is health care, health insurance reform.;Nancy Pelosi;technology
I have 23 top players and they are all ready to put on the jersey and work on the pitch and that makes you happy and then you have peace of mind.;Diego Maradona;peace
The game of basketball has been everything to me. My place of refuge, place I've always gone where I needed comfort and peace. It's been the site of intense pain and the most intense feelings of joy and satisfaction. It's a relationship that has evolved over time, given me the greatest respect and love for the game.;Michael Jordan;time
Working in Hollywood, it's clear the more money you have, the more technology you can get. So you can build a whole Japanese set. Only in Hollywood!;Ziyi Zhang;technology
Women, we might as well be dogs baying the moon as petitioners without the right to vote!;Susan B. Anthony;women
I always say God should have given women one extra decade at least, especially if you want a family. You're trying to pack a lot in.;Christine Baranski;women
I do not want people to be very agreeable, as it saves me the trouble of liking them a great deal.;Jane Austen;great
Love and compassion are necessities, not luxuries. Without them humanity cannot survive.;Dalai Lama;love
I don't find Hollywood interesting, so I'm thinking of studying architecture instead.;Hayden Christensen;architecture
Success is never final, but failure can be.;Bill Parcells;success
I don't diet, I don't do fads, I've just decided to not eat carbs. So no more bread and pasta for the month. I can't live without chocolate, though. I've always got a bar in my handbag. It has to be 72%. Any less and it's too sweet, any more and it's inedible. Like I said, I'm very particular.;Nancy Meyers;diet
I'm very romantic, I'm extremely romantic. I date my wife.;Alice Cooper;romantic
If you think Independence Day is America's defining holiday, think again. Thanksgiving deserves that title, hands-down.;Tony Snow;thanksgiving
Arbitrage proof has since been widely used throughout finance and economics.;Merton Miller;finance
The Republican form of government is the highest form of government: but because of this it requires the highest type of human nature, a type nowhere at present existing.;Herbert Spencer;government
With millions of family wage manufacturing jobs lost since 2001, we need an energy bill that takes bold action to tap into American ingenuity in order to lead the world in new clean energy technology, rather than playing catch-up to the Japanese, Danish, and Germans.;Jay Inslee;technology
Women oftentimes are the ones making those economic decisions, sitting around the kitchen table and trying to figure out how to pay for rising gas prices or food prices or the health insurance costs. And I think that they see where they expect their leaders in Congress to also make those tough decisions.;Cathy McMorris;health
Sayles could pull a performance out of a dog. I'm serious. He was just amazing. The world could fall apart and he remained on neutral.;Elizabeth Pena;amazing
Love: A temporary insanity curable by marriage.;Ambrose Bierce;marriage
Whatever you dwell on in the conscious grows in your experience.;Brian Tracy;experience
I don't know why my smile has become a signature pose. I think it's a nice change. I think people want to see happiness, so a smile is what can bring that. I didn't make it my trademark on purpose.;Arizona Muse;smile
I don't feel we did wrong in taking this great country away from them. There were great numbers of people who needed new land, and the Indians were selfishly trying to keep it for themselves.;John Wayne;great
My happiness grows in direct proportion to my acceptance, and in inverse proportion to my expectations.;Michael J. Fox;happiness
I am never going to have anything more to do with politics or politicians. When this war is over I shall confine myself entirely to writing and painting.;Winston Churchill;politics
Character is the indelible mark that determines the only true value of all people and all their work.;Orison Swett Marden;work
I realize myself that hate wastes a lot of time and energy and I would rather re-direct any energy that I have to good and positive use.;Julian Cope;positive
Some people are always grumbling because roses have thorns I am thankful that thorns have roses.;Alphonse Karr;thankful
Rebellion against tyrants is obedience to God.;Benjamin Franklin;god
I'm trying to mix the cool, independent stuff with the big stuff, but it's been difficult finding the right roles. It's been an interesting ride as far as my career pendulum is concerned.;Orlando Bloom;cool
Every human being, of whatever origin, of whatever station, deserves respect. We must each respect others even as we respect ourselves.;U Thant;respect
Part of what I enjoy about the theatre and acting is that sense of history.;Liev Schreiber;history
Expectancy is the atmosphere for miracles.;Edwin Louis Cole;christmas
When you're famous, you don't get to meet people because they want you to like them when the present themselves to you, and you don't see the real people.;Cass Elliot;famous
That's what my Dad always told me, on the ballot, they should always have a third choice, like none of the above, then if enough people picked that, they'd have to get new candidates.;Meg White;dad
English, once accepted as an international language, is no more secure than French has proved to be as the one and only accepted language of diplomacy or as Latin has proved to be as the international language of science.;Edward Sapir;science
I like to start out each day from the beginning. I'm always learning things.;Bruce Weber;learning
The money I pay for my cultural experiences came willingly from my own pocket - they were not the result of bread being removed from the mouths of the poor so that Miss Thing here could mince off to the circus smelling of roses.;Julie Burchill;money
The man who has won millions at the cost of his conscience is a failure.;B. C. Forbes;failure
Courage is doing what you are afraid to do. There can be no courage unless you are scared.;Eddie Rickenbacker;courage
Fascism, the more it considers and observes the future and the development of humanity, quite apart from political considerations of the moment, believes neither in the possibility nor the utility of perpetual peace.;Benito Mussolini;future
There's a kind of dynamic quality about theater and that dynamic quality expresses itself in relation to, first of all, the environment in which it's being staged then the audience, the nature of the audience, the quality of the audience.;Wole Soyinka;nature
The Constitution preserves the advantage of being armed which Americans possess over the people of almost every other nation where the governments are afraid to trust the people with arms.;James Madison;trust
Black women are programmed to define ourselves within this male attention and to compete with each other for it rather than to recognize and move upon our common interests.;Audre Lorde;women
Never permit a dichotomy to rule your life, a dichotomy in which you hate what you do so you can have pleasure in your spare time. Look for a situation in which your work will give you as much happiness as your spare time.;Pablo Picasso;work
We are increasingly likely to find ourselves in places with background music. No composers have thought to write for these modern spaces, which represent 30% of our musical experience.;Brian Eno;music
Israel was not created in order to disappear - Israel will endure and flourish. It is the child of hope and the home of the brave. It can neither be broken by adversity nor demoralized by success. It carries the shield of democracy and it honors the sword of freedom.;John F. Kennedy;home
Sampling is kind of prehistoric, given the technology and the textures you can create.;Macklemore;technology
We know more about war than we know about peace, more about killing than we know about living.;Omar N. Bradley;war
We cannot both preach and administer financial matters.;Saint Stephen;finance
It is difficult to imagine how any behavior in the presence of another person can avoid being a communication of one's own view of the nature of one's relationship with that person and how it can fail to influence that person.;Paul Watzlawick;relationship
In these confused times, the role of classical music is at the very core of the struggle to reassert cultural and ethical values that have always characterized our country and for which we have traditionally been honored and respected outside our shores.;Lorin Maazel;music
Some women hold up dresses that are so ugly and they always say the same thing: 'This looks much better on.' On what? On fire?;Rita Rudner;women
I was never famous as a kid. That's the biggest difference between me and any other kid actor is that I wasn't famous as a kid.;Seth Green;famous
We travel together, passengers on a little spaceship, dependent on it's vulnerable reserves of air and soil, all committed, for our safety, to it's security and peace. Preserved from annihilation only by the care, the work and the love we give our fragile craft.;Adlai E. Stevenson;travel
Beyonce is the most amazing woman in the world.;Chris O'Dowd;amazing
Life is the art of drawing sufficient conclusions from insufficient premises.;Samuel Butler;life
Truth is handsomer than the affectation of love. Your goodness must have some edge to it, else it is none.;Ralph Waldo Emerson;truth
After the writer's death, reading his journal is like receiving a long letter.;Jean Cocteau;death
