The first step towards knowledge is to know that we are ignorant.;Richard Cecil;knowledge
The lies the government and media tell are amplifications of the lies we tell ourselves. To stop being conned, stop conning yourself.;James Wolcott;government
Like baseball, food will never go out of style we will always need to eat and we will always find it entertaining. I think of food TV this way - all the fun and none of the calories.;Gail Simmons;food
Women love us for our defects. If we have enough of them, they will forgive us everything, even our gigantic intellects.;Oscar Wilde;women
What great thing would you attempt if you knew you could not fail?;Robert H. Schuller;great
Everyone will experience the consequences of his own acts. If his act are right, he'll get good consequences if they're not, he'll suffer for it.;Harry Browne;experience
In rivers, the water that you touch is the last of what has passed and the first of that which comes so with present time.;Leonardo da Vinci;time
There is a question for which we will never know the answer: had the U.S. not launched the Contra war to overthrow the Sandinista government, would they have succeeded in bringing socioeconomic justice to the people of Nicaragua?;Bianca Jagger;war
A variety of national and international studies indicate that the broad-based deployment of information technology can have a substantial impact on our nation's economic productivity and growth as well as the educational and social success of our citizens.;Tim Holden;technology
No man chooses evil because it is evil he only mistakes it for happiness, the good he seeks.;Mary Wollstonecraft;happiness
Beauty is nature's brag, and must be shown in courts, at feasts, and high solemnities, where most may wonder at the workmanship.;John Milton;nature
If a man does not keep pace with his companions, perhaps it is because he hears a different drummer. Let him step to the music which he hears, however measured or far away.;Henry David Thoreau;music
Poetry proceeds from the totality of man, sense, imagination, intellect, love, desire, instinct, blood and spirit together.;Jacques Maritain;poetry
The actors I respect are the ones who see it as a career and manage to live reasonably normal lives, like Meryl Streep and Philip Seymour Hoffman.;Max Irons;respect
Men's magazines often feature pictures of naked ladies. Women's magazines also often feature pictures of naked ladies. This is because the female body is a beautiful work of art, while the male body is hairy and lumpy and should not be seen by the light of day.;Richard Roeper;women
Yesterday, December seventh, 1941, a date which will live in infamy, the United States of America was suddenly and deliberately attacked by naval and air forces of the Empire of Japan.;Franklin D. Roosevelt;war
The giving of love is an education in itself.;Eleanor Roosevelt;education
I certainly respect other people's opinions, but I would not vote for a woman to be the pastor of a church.;Charles Stanley;respect
Independence doesn't - doesn't equate to moderates. Millions of independents are pro-life. Millions of independents believe marriage is between a man and a woman.;Gary Bauer;marriage
Capital is that part of wealth which is devoted to obtaining further wealth.;Alfred Marshall;finance
The greater intellect one has, the more originality one finds in men. Ordinary persons find no difference between men.;Blaise Pascal;men
Head Start graduates are more likely to graduate from high school and less likely to need special education, repeat a grade, or commit crimes in adolescence.;Joe Baca;education
Knowledge about the economy, ideas about capitalism and government, the future of the world and geopolitics were things I was never really interested in.;Shia LaBeouf;knowledge
I've always been the type to fall in love fast and, with every boyfriend, I plan out my wedding in my head.;Kim Kardashian;wedding
Emotion resulting from a work of art is only of value when it is not obtained by sentimental blackmail.;Jean Cocteau;art
What I learned is that in business you must make decisions based on facts, not react with your heart.;Mario Andretti;business
"These days the technology can solve our problems and then some. Solutions may not only erase physical or mental deficits but leave patients better off than ""able-bodied"" folks. The person who has a disability today may have a superability tomorrow.";Daniel H. Wilson;technology
Freedom has a price. Most people aren't willing to pay it.;Jack Kevorkian;freedom
If we are strong, and have faith in life and its richness of surprises, and hold the rudder steadily in our hands. I am sure we will sail into quiet and pleasent waters for our old age.;Freya Stark;faith
A family is very special. So when a family splits up, it's not good, it's never good.;Aung San Suu Kyi;family
No matter what looms ahead, if you can eat today, enjoy today, mix good cheer with friends today enjoy it and bless God for it.;Henry Ward Beecher;god
I have been interested in dreams, really since I was a kid. I have always been fascinated by the idea that your mind, when you are asleep, can create a world in a dream and you are perceiving it as though it really existed.;Christopher Nolan;dreams
Our government shouldn't tell us where to travel and where not to travel.;Jeff Flake;travel
Never undertake anything for which you wouldn't have the courage to ask the blessings of heaven.;Georg C. Lichtenberg;courage
A commitment to human rights cannot be fostered simply through the transmission of knowledge. Action and experience play a crucial role in the learning process.;Daisaku Ikeda;learning
Lots of people say to me, 'I completely hate Busted'. That's completely cool with me. I understand why.;Charlie Simpson;cool
We are not weak if we make a proper use of those means which the God of Nature has placed in our power... the battle, sir, is not to the strong alone it is to the vigilant, the active, the brave.;Patrick Henry;nature
The way to work with a bully is to take the ball and go home. First time, every time. When there's no ball, there's no game. Bullies hate that. So they'll either behave so they can play with you or they'll go bully someone else.;Seth Godin;work
Somebody said to me this morning, 'To what do you attribute your longevity?' I don't know. I mean, I couldn't have planned my life out better. By all accounts I should be dead! The abuse I put my body through: the drugs, the alcohol, the lifestyle I've lived the last 30 years!;Ozzy Osbourne;morning
Modeling has given me the opportunity to travel outside of Brazil and see the world. I have been meeting many interesting and talented people along the way.;Izabel Goulart;travel
But I think there was a sense amongst the House Republicans especially that we didn't just want to be opposed to Bill Clinton that we wanted to tell the country what we were for and to brand ourselves in a more positive manner.;Ed Gillespie;positive
It's a funny thing because you look at the careers of other filmmakers, and you see them sort of slow down, and you realize, maybe this becomes harder to do as you get older. That's sort of a cautionary thing. I hope it doesn't happen to me.;Joel Coen;funny
I freak out if I go a little too long without being in the gym. For a long time it was all about getting the weight off because I was 240 pounds at my heaviest, and now I'm around 175, so the majority of that weight loss was due to diet and exercise.;Nick Carter;diet
Treasure your relationships, not your possessions.;Anthony J. D'Angelo;relationship
About 15 years ago I went though a period of a year or so when I just couldn't find anything good. My wife noticed I was having trouble reading menus. I bought some cheap reading glasses in a drug store. I got home and suddenly all these books that weren't good were good.;Richard Russo;home
A poem conveys not a message so much as the provenance of a message, an advent of sense.;Thomas Harrison;poetry
When you are in any contest, you should work as if there were - to the very last minute - a chance to lose it. This is battle, this is politics, this is anything.;Dwight D. Eisenhower;politics
I hear the way people talk about the children of famous people. They're not treated very well. The presumptions are usually quite awful. So I tried to establish myself with a couple of movies. After 'Juno' I thought: 'I think I've defined myself enough as my own director that I'd love to work with my father.';Jason Reitman;famous
The people will save their government, if the government itself will allow them.;Abraham Lincoln;government
As somebody who, in my second marriage, insisted on a prenuptial agreement, I can also testify that sometimes it is an act of love to chart the exit strategy before you enter the union, in order to make sure that not only you, but your partner as well, knows that there will be no World War III should hearts and minds, for any sad reason, change.;Elizabeth Gilbert;war
When you get pure joy out of 'being' rather than 'doing' or 'seeing,' that's when you realize how big and unexplainable some things are and being a dad is one of those very few things.;Brendan Fehr;dad
Dreams can become a reality when we possess a vision that is characterized by the willingness to work hard, a desire for excellence, and a belief in our right and our responsiblity to be equal members of society.;Janet Jackson;society
Clearly this is a tough economic time, and a lot of families are hurting. So when we talk to parents, we talk about small changes for kids and things that don't cost extra money. Like adding water and eliminating sugary drinks and sodas. That's going to save money right there. Or adding a few more vegetables.;Michelle Obama;money
In many ways, when you're a Nobel peace laureate, you have an obligation to humankind, to society.;Desmond Tutu;peace
Forgiveness is the economy of the heart... forgiveness saves the expense of anger, the cost of hatred, the waste of spirits.;Hannah More;anger
Faith gives you an inner strength and a sense of balance and perspective in life.;Gregory Peck;faith
There are no secrets to success. It is the result of preparation, hard work, and learning from failure.;Colin Powell;work
If you talk to God, you are praying If God talks to you, you have schizophrenia.;Thomas Szasz;god
Movies have to handle time very efficiently. They're about stringing scenes together in the present. Novels aren't necessarily about that.;Richard Russo;movies
I am interested in computers and technology, and art, photography, and design.;William Landay;technology
Life is hard it's harder if you're stupid.;John Wayne;life
This Congress is simply not doing its job under Republican leadership.;Jim Cooper;leadership
A big part of being in a wedding is the financial obligation, and that's something that people don't really talk about, but if you're asked to be in a wedding, you're gonna have to fork over some cash.;Kristen Wiig;wedding
Thus, what is of supreme importance in war is to attack the enemy's strategy.;Sun Tzu;war
The real business of life is trying to understand each other.;Gilbert Parker;business
I think it's important to travel around in order to get a notion of what's going on, to find out what people are think about. I enjoy talking on campuses most because people are more informed and discussion is generally livelier.;Harrison Salisbury;travel
I can't imagine dating a boy, meeting him only outside the home. What's a home and family for if it's not the center of one's life?;Loretta Young;family
No one is in control of your happiness but you therefore, you have the power to change anything about yourself or your life that you want to change.;Barbara de Angelis;life
If I were beginning my career today, I don't think I would take the same direction. Television is at a crossroads at the moment. And although I am not up to date technologically, I suspect that somewhere out there people are conveying things about natural history by means other than television, and I think if I were beginning today, I'd be there.;David Attenborough;history
Being brilliant is no great feat if you respect nothing.;Johann Wolfgang von Goethe;great
At one point I had to shove as much food in my body as possible to pack on calories. My trainer wanted me to do six meals a day and not go two hours without eating. If I would cheat on eating one day, I could tell - I'd drop a few pounds.;Taylor Lautner;food
There can be no rise in the value of labour without a fall of profits.;David Ricardo;finance
Life is 10 percent what you make it, and 90 percent how you take it.;Irving Berlin;life
'Tis the business of little minds to shrink but he whose heart is firm, and whose conscience approves his conduct, will pursue his principles unto death.;Thomas Paine;death
Texas women have an amazing sense of purpose when they lose it. They're the best girls in the world - they're loyal and fun, but when they get mad, they'll try to kill you.;John Cusack;women
Urs Fischer specializes in making jaws drop. Cutting giant holes in gallery walls, digging a crater in Gavin Brown's gallery floor in 2007, creating amazing hyperrealist wallpaper for a group show at Tony Shafrazi: It all percolates with uncanny destructiveness, operatic uncontrollability, and barbaric sculptural power.;Jerry Saltz;power
We smile at the ignorance of the savage who cuts down the tree in order to reach its fruit but the same blunder is made by every person who is over eager and impatient in the pursuit of pleasure.;William Ellery Channing;smile
A good leader takes a little more than his share of the blame, a little less than his share of the credit.;Arnold H. Glasow;leadership
They saw me, those reckless seekers of beauty, and in a night I was famous.;Lillie Langtry;beauty
The more connections you and your lover make, not just between your bodies, but between your minds, your hearts, and your souls, the more you will strengthen the fabric of your relationship, and the more real moments you will experience together.;Barbara de Angelis;relationship
The best thing to hold onto in life is each other.;Audrey Hepburn;best
Some people won't go the extra mile, and then on their birthday, when no one makes a fuss, they feel neglected and bitter.;Anne Lamott;birthday
The principle of art is to pause, not bypass.;Jerzy Kosinski;art
I would never die for my beliefs because I might be wrong.;Bertrand Russell;funny
The only reason I'm in Hollywood is that I don't have the moral courage to refuse the money.;Marlon Brando;courage
To me, my biggest fear is getting a big head, and that is when I get the hammer. Because it's very easy in this game to believe you're something special.;Keith Richards;fear
Well, everyone likes movies when they're a little kid.;Anthony Hopkins;movies
Poetry fettered, fetters the human race. Nations are destroyed or flourish in proportion as their poetry, painting, and music are destroyed or flourish.;William Blake;poetry
New York City is home to so many people from so many places and the uniqueness of it is that you never feel a foreigner. English is almost hardly ever heard in the subway. In fact, it's weird.;Mira Nair;home
But you can count the dead bodies from alcohol, tobacco, and legal pharmaceuticals by the millions.;Jack Herer;legal
I know how to do anything, I'm a mom.;Roseanne Barr;mom
We've established a Washington State Academy of Sciences that will enable us to make decisions based on science about what is right for our state, meaning the quality of our lives will get better.;Christine Gregoire;science
Many of us crucify ourselves between two thieves - regret for the past and fear of the future.;Fulton Oursler;future
Our guiding principle was that design is neither an intellectual nor a material affair, but simply an integral part of the stuff of life, necessary for everyone in a civilized society.;Walter Gropius;society
As a kid, I was always mad - just noticing the women at Thanksgiving, running around the kitchen, while the men were watching football. For one, I don't want to cook, and for two, I hate football. I was stuck in the middle.;Beth Ditto;thanksgiving
You never know what the future brings.;Randy Jackson;future
As more people rely on government programs, the harder it becomes to conduct the necessary reforms to preserve them to help our society's most vulnerable.;Jim DeMint;society
Technology is not good, it's neutral.;Tom Shadyac;technology
Security depends not so much upon how much you have, as upon how much you can do without.;Joseph Wood Krutch;finance
The average American is nothing if not patriotic.;Herbert Croly;memorialday
Here, class attendance is expected and students are required to take notes, which they are tested on. What is missing, it seems to me, is the use of knowledge, the practical training.;Harrison Salisbury;knowledge
Scream was great for what it was. For a horror film, it was intelligent, it was funny, it took a laugh at itself.;Neve Campbell;funny
I certainly saw science as a kind of calling, and one with as much legitimacy as a religious calling.;Joshua Lederberg;science
I really am a woman at peace.;Laura Schlessinger;peace
If music be the food of love, play on.;William Shakespeare;music
I'm at peace with myself and where I am. In the past, I was always looking to see how everybody else was doing. I wasn't competitive, I was comparative. I just wanted to be where everybody else was. Now I've gotten to an age when I am not comparing anymore.;Courteney Cox;peace
There's a little vanity chair that Charlie gave me the first Christmas we knew each other. I'll not be parting with that, nor our bed - the four-poster - I'll be needing that to die in.;Helen Hayes;christmas
Cinema is the most beautiful fraud in the world.;Jean-Luc Godard;movies
Beauty is the disinterested one, without which the ancient world refused to understand itself, a word which both imperceptibly and yet unmistakably has bid farewell to our new world, a world of interests, leaving it to its own avarice and sadness.;Hans Urs von Balthasar;beauty
So while I will never minimize the costs involved in military action, I am convinced that a failure to act in Libya would have carried a far greater price for America.;Barack Obama;failure
Could it be that all those reports coming from our own intelligence that Bush ignored was right all along? Could it be that the UN was right all along?;Peter Schuyler;intelligence
Jon Stewart is exactly the same guy he's always been, only with money. He knows that the moment he really believes he's important, the funny goes away and he becomes Bill O'Reilly, except shorter and Jewish.;Denis Leary;funny
In terms of work I've always had a Bad Attitude in that I won't work anywhere which requires me to work strict hours or follow a dress code. I don't know if that's an Asperger's thing or not, I think it's just being reasonable.;Bram Cohen;attitude
The country that owns green, that dominates that industry, is going to have the most energy security, national security, economic security, competitive companies, healthy population and, most of all, global respect.;Thomas Friedman;respect
As an actor, you just want to work, and then you just want to be on a show or have a job that you love, and you hope that job will last - those things have happened. To have that platform to then talk about something that is very personal to me like marriage equality, it feels like a gift. I try and really respect that voice and not abuse it.;Jesse Tyler Ferguson;equality
A good part - and definitely the most fun part - of being a feminist is about frightening men.;Julie Burchill;men
The problem with writing about religion is that you run the risk of offending sincerely religious people, and then they come after you with machetes.;Dave Barry;religion
The main facts in human life are five: birth, food, sleep, love and death.;E. M. Forster;love
A relationship is hard in and of itself. And having kids is really hard work, but I think it's really meaningful, as is a relationship. But they all take work.;Joan Cusack;relationship
Science and technology multiply around us. To an increasing extent they dictate the languages in which we speak and think. Either we use those languages, or we remain mute.;J. G. Ballard;technology
I was always looking outside myself for strength and confidence but it comes from within. It is there all the time.;Anna Freud;strength
There is a gigantic difference between earning a great deal of money and being rich.;Marlene Dietrich;money
I have witnessed the softening of the hardest of hearts by a simple smile.;Goldie Hawn;smile
A father and two sons run Adelphia. It's a cable company. And they took from that company a billion dollars. A billion. Three people - three people took a billion dollars. What were they gonna do, start their own space program? 'Let's send the monkey to Mars, Dad!';Lewis Black;dad
Very few conflicts in the history of the world have been satisfactorily concluded according to a published timetable, because you lose all flexibility in dealing with your opponents.;William Hague;history
No doubt exists that all women are crazy it's only a question of degree.;W. C. Fields;women
And what holds good of verse holds infinitely better in respect to prose.;James Payn;respect
That is a Medieval way of drawing history, in which they do not respect the law and want the rest of the world to respect the law. That's not possible.;Emir Kusturica;respect
I was always reading those beauty magazines and wanting to become this unattainable thing.;Jennifer Aniston;beauty
If a student takes the whole series of my folklore courses including the graduate seminars, he or she should learn something about fieldwork, something about bibliography, something about how to carry out library research, and something about how to publish that research.;Alan Dundes;graduation
The first time you marry for love, the second for money, and the third for companionship.;Jackie Kennedy;money
We are not hungry... Why foist this food upon us? We don't want to be choked. We have enough.;Robert Mugabe;food
It's wonderful to have the most important thing in the world there first thing in the morning. And especially in this business, where the opportunity to think everything is about you is there every day, now I really know that it isn't all about me.;Kate Beckinsale;business
Read the news section of the newspaper and there is confusion and uncertainty, a world buffeted by large forces people neither understand nor control. But turn to the sports section and it's all different.;Michael Mandelbaum;sports
The countries who do the best in international comparisons, whether it's Finland or Japan, Denmark or Singapore, do well because they have professional teachers who are respected, and they also have family and community which support learning.;Howard Gardner;learning
Ruin is the destination toward which all men rush, each pursuing his own best interest in a society that believes in the freedom of the commons.;Garrett Hardin;society
I wish I had an extra day with my mom sometimes. Or another hour in the day with my family, husband and children.;Mary J. Blige;family
I loved the feeling of freedom in running, the fresh air, the feeling that the only person I'm competing with is me.;Wilma Rudolph;freedom
I'm in awe of the universe, but I don't necessarily believe there's an intelligence or agent behind it. I do have a passion for the visual in religious rituals, though, even though they may be completely empty and bereft of substance. The incense is powerful and provocative, whether Buddhist or Catholic.;David Bowie;intelligence
The essence of a government health care system - for people who have never lived under it and don't know - is waiting, waiting, waiting. You wait for everything. You wait for years for operations that are routine in America.;Mark Steyn;health
Women do not have as great a need for poetry because their own essence is poetry.;Karl Wilhelm Friedrich Schlegel;poetry
I love John Waters. There's stuff in it that's beyond the boundaries of my taste, but his movies have always been like that.;Tracey Ullman;movies
My father and I made genetics history. We were the first African-Americans and the first father and son anywhere to have their genomes sequenced.;Henry Louis Gates;history
A nation that continues year after year to spend more money on military defense than on programs of social uplift is approaching spiritual doom.;Martin Luther King, Jr.;money
Acting is all about big hair and funny props... All the great actors knew it. Olivier knew it, Brando knew it.;Harold Ramis;funny
I went to medical school because I wanted to ask the big questions. Do we have a soul? Does God exist? What happens after death?;Deepak Chopra;medical
I am grateful for the opportunities I have been given to participate in that work as a representative of my country, Canada, whose people have, I think, shown their devotion to peace.;Lester B. Pearson;peace
We have long possessed the art of war and the science of war, which have been evolved in the minutest detail.;Fredrik Bajer;science
I think all women in Hollywood are known as sex symbols. That's what our purpose is in this business. You're merchandised, you're a product. You're sold and it's based on sex. But that's okay. I think women should be empowered by that, not degraded.;Megan Fox;business
That to me was the most poignant part of Diana's wedding as she was walking up the aisle and her eyes were going left to right, looking at people and smiling in the way that Diana did - and that diamond tiara glittering like mad. It was great.;Bruce Oldfield;wedding
There is an infinite difference between a little wrong and just right, between fairly good and the best, between mediocrity and superiority.;Orison Swett Marden;good
Leadership consists not in degrees of technique but in traits of character it requires moral rather than athletic or intellectual effort, and it imposes on both leader and follower alike the burdens of self-restraint.;Lewis H. Lapham;leadership
I'm interested not just in projects that I'll be starring in, but producing film and TV that's really quality and great for adults and when I say 'great for adults,' it doesn't mean without humor, because I'm also interested in doing comedy.;Lance Reddick;humor
Men are so simple and yield so readily to the desires of the moment that he who will trick will always find another who will suffer to be tricked.;Niccolo Machiavelli;men
I hope that through my work, artists will take some chances, break some rules, and make art that comes from inside of them. I would like to be remembered as a kind person, a great Mom, and a bit unruly - in a good way!;Angela Cartwright;mom
Unfortunately the world is what it is now. People don't get along for whatever reason. As professional athletes, in a way we're almost ambassadors for peace, because sports brings everyone together.;Venus Williams;peace
Then I read Little Women, and of course, like a lot of really young girls, I was very taken with Jo - Jo being the writer and the misfit.;Patti Smith;women
I could no more define poetry than a terrier can define a rat.;Alfred Edward Housman;poetry
The love of learning, the sequestered nooks, And all the sweet serenity of books.;Henry Wadsworth Longfellow;learning
Geoengineering - the deliberate, large-scale manipulation of the earth's climate to offset global warming - is a nightmare fix for climate change.;Jeff Goodell;change
The Golden Rule finds no limit of application in business.;James Cash Penney;business
Young people know how important it is for dads to be involved in their lives. As I travel the country and talk with students, some of them tell me that their lives would be totally different if their father was around.;Arne Duncan;travel
The Middle East has the highest unemployment percentage of any region in the world we have the largest youth cohort of history coming into the market place that frustration does translate into the political sphere when people are hungry and without jobs.;King Abdullah II;history
You know the passage where Scarlett voices her happiness that her mother is dead, so that she can't see what a bad girl Scarlett has become? Well, that's me.;Vivien Leigh;happiness
I know the Bible is inspired because it inspires me.;Dwight L. Moody;religion
Generally a chef's book is like a calling card or a portfolio to display their personal work.;Sally Schneider;work
I think you can have 10,000 explanations for failure, but no good explanation for success.;Paulo Coelho;success
Happiness is like those palaces in fairy tales whose gates are guarded by dragons: we must fight in order to conquer it.;Alexandre Dumas;happiness
There are people who never experience that, who remain closed until death, from fear of change.;Isabelle Adjani;death
I just knew that was what I wanted to do. I was going to perform as a singer I was going to perform as a dancer, and I was, you know, going to do movies and be an actress. I was going to do it or die trying. That's what my life was.;Jennifer Lopez;movies
Power is the great aphrodisiac.;Henry A. Kissinger;great
Truth is tough. It will not break, like a bubble, at the touch, nay, you may kick it about all day like a football, and it will be round and full at evening.;Oliver Wendell Holmes, Jr.;truth
What has happened is that to some degree they have taken an attitude where they don't listen to demos of diverse subject matters. They're looking for demos like the record the guy on the left just did.;Grandmaster Flash;attitude
Eternity is in love with the productions of time.;William Blake;time
Patience is the best medicine.;John Florio;patience
Having come to live in this age is as though one were to have entered another country. Learn its language or risk being left out.;Theodore Bikel;age
All credibility, all good conscience, all evidence of truth come only from the senses.;Friedrich Nietzsche;truth
Try a thing you haven't done three times. Once, to get over the fear of doing it. Twice, to learn how to do it. And a third time to figure out whether you like it or not.;Virgil Thomson;fear
We in the United States should be all the more thankful for the freedom and religious tolerance we enjoy. And we should always remember the lessons learned from the Holocaust, in hopes we stay vigilant against such inhumanity now and in the future.;Charlie Dent;thankful
Art is subject to arbitrary fashion.;Kary Mullis;art
Books minister to our knowledge, to our guidance, and to our delight, by their truth, their uprightness, and their art.;George Henry Lewes;knowledge
In order to create lasting security you must learn to stand in your truth.;Suze Orman;truth
People may say I developed an iron will, but what really happened is that I made myself much fitter. I think an iron will is always supported by fitness.;Ivan Lendl;fitness
What constitutes a real, live human being is more of a mystery than ever these days, and men each one of whom is a valuable, unique experiment on the part of nature are shot down wholesale.;Hermann Hesse;nature
Audacity augments courage hesitation, fear.;Publilius Syrus;courage
The three great ends which a statesman ought to propose to himself in the government of a nation, are one, Security to possessors two, facility to acquirers and three, hope to all.;Samuel Taylor Coleridge;hope
I always believed in the music we did and that's why it was uncompromising.;Jimmy Page;music
Billy is a funny, cheeky, lovely boy and I love being with him. Parenthood is terrifying though. I can barely walk past a building without panicking that it's going to collapse on his head.;Rufus Sewell;funny
Our nation is too different, too diverse to say that what works in Massachusetts is somehow going to be grabbed by the federal government, usurping the power of states and imposing a one-size-fits-all plan on the nation. That will not work.;Mitt Romney;power
All the miseries and evils which men suffer from vice, crime, ambition, injustice, oppression, slavery and war, proceed from their despising or neglecting the precepts contained in the Bible.;Noah Webster;war
President Obama's version of America is a divided one - pitting us against each other based on our income level, gender, and social status. His policies have failed! We are not better off than we were 4 years ago, and no rhetoric, bumper sticker, or campaign ad can change that.;Mia Love;change
American government was founded on a belief and a faith in God and in doing what is right and just.;Ginny Brown-Waite;faith
I demanded more rights for women because I know what women had to put up with.;Evita Peron;women
I am truly free only when all human beings, men and women, are equally free. The freedom of other men, far from negating or limiting my freedom, is, on the contrary, its necessary premise and confirmation.;Mikhail Bakunin;men
If in our daily life we can smile, if we can be peaceful and happy, not only we, but everyone will profit from it. This is the most basic kind of peace work.;Nhat Hanh;work
I also rise today in strong support of forward movement on the implementation of health information technology, which has the potential to save the United States billions of dollars in health care costs each year.;Russ Carnahan;health
I never think of myself as any kind of sex symbol, but I get letters from all over, all sorts. It's really cool. I get a lot from inmates, which is kind of scary. But the best was the guy who wanted to send me a plane ticket to fly me to his prom.;Laura Prepon;cool
Don't limit a child to your own learning, for he was born in another time.;Rabindranath Tagore;time
Man lives for science as well as bread.;William James;science
He who is prudent and lies in wait for an enemy who is not, will be victorious.;Sun Tzu;leadership
Freedom of opinion can only exist when the government thinks itself secure.;Bertrand Russell;government
My experience has been that work is almost the best way to pull oneself out of the depths.;Eleanor Roosevelt;best
I hope that when I'm 80 years old, people will still be talking about my wedding.;Jennifer Hudson;wedding
I don't agree with all-male leaderships. Men cannot be left to run things on their own. I think it's a thoroughly bad thing to have a men-only leadership.;Harriet Harman;leadership
I feel as though my career really hit its high point when I was cast as a supporting actress in 'American Wedding'. I thought the script had a lot of depth and intelligence, and it really just jumped off the page.;January Jones;intelligence
Technology is nothing. What's important is that you have a faith in people, that they're basically good and smart, and if you give them tools, they'll do wonderful things with them.;Steve Jobs;good
Strong advocacy for education, health care and worker safety will be indispensable if they are to get their fair share of President Bush's austere budget for the next fiscal year.;Arlen Specter;health
And I believe that the best learning process of any kind of craft is just to look at the work of others.;Wole Soyinka;best
The environment is everything that isn't me.;Albert Einstein;environmental
Patriotism is often an arbitrary veneration of real estate above principles.;George Jean Nathan;patriotism
My dad worked two jobs and moved us to the suburbs, and just being a black person, I went through a lot of racism and being called names and being bullied every single day. And it was hard. I didn't have any friends.;Sherri Shepherd;dad
Volume depends precisely on the writer's having been able to sit in a room every day, year after year, alone.;Susan Sontag;alone
Why do British people make such good TV? It's so annoying. Stop it. Is it because they have free health care? Uggh.;Elizabeth Meriwether;health
Sympathy is something that shouldn't be bestowed upon the Yankees. Apparently it angers them.;Bob Feller;sympathy
If you want to be truly successful invest in yourself to get the knowledge you need to find your unique factor. When you find it and focus on it and persevere your success will blossom.;Sydney Madwed;knowledge
When I was campaigning, I told the people if nothing happens under my mandate it will still be a positive thing because my mandate will be used as a rupture between the past and the future.;Michel Martelly;positive
I don't want to be in my car all day. I love getting up in the morning in Venice and walking my dogs down to the cafe to get my tea, and then perhaps going to a bookstore and sitting and reading, then walking to the beach.;Jessica Chastain;car
Where does discontent start? You are warm enough, but you shiver. You are fed, yet hunger gnaws you. You have been loved, but your yearning wanders in new fields. And to prod all these there's time, the Bastard Time.;John Steinbeck;time
